# code	word	layer	freq_score
# generated by wubi-build-weights — DO NOT EDIT BY HAND. Regenerate via:
#   cargo run --features tools --release --bin wubi-build-weights
haow	虡	0	0
hapb	虚字	1	0
hape	矇	0	13312
hapu	虚实	1	18740
hapw	虎穴	1	16688
hapw	虚空	1	16664
hapy	虎视	1	18119
haq	眍	3	0
haqa	虎钳	1	8490
haqd	遽然	1	8973
haqd	𤣏	0	0
haqj	䁮	0	0
haqj	𧈔	0	0
haqj	𧈘	0	0
haqk	虚名	1	19616
haqn	虚饰	1	8774
haqn	𤮝	0	0
haqs	虐杀	1	16845
haqs	𧇨	0	0
haqt	䱷	0	0
haqt	䲣	0	0
haqt	虎狼	1	14583
haqw	𧇫	0	0
haqy	䖏	0	0
haqy	眍	0	0
harb	虚报	1	15919
harc	𩴛	0	0
hard	虚掩	1	12069
harg	虗	0	7049
hark	𧆠	0	0
harn	虚拟	1	25230
hars	虐打	1	15919
haru	虚掷	1	12847
harv	虎势	1	0
harw	𧇀	0	0
hary	虏掠	1	6727
hasb	𨞹	0	0
hasc	𧇆	0	0
hase	虨	0	0
hasq	虚构	1	24812
hass	𧇃	0	0
hata	𢧶	0	0
hatb	𨝘	0	0
hatc	𨝞	0	0
hatd	虚辞	1	0
hatd	𧇉	0	0
hatd	𧇡	0	0
hate	皮划艇	1	15459
hate	𧆵	0	0
hatf	虐待	1	27973
hatf	𥋾	0	0
hatg	𧇈	0	0
hath	虖	0	8229
hati	䖍	0	0
hatj	𣊑	0	0
hatl	卡斯特罗	1	20736
hatm	瞄向	1	9342
hatm	處	0	34516
hatn	𧆶	0	0
hato	𤓤	0	0
hatr	𧇤	0	0
hatw	歑	0	0
haud	瞒着	1	23112
hauf	彪壮	1	0
haug	虚症	1	0
haug	𧆳	0	0
hauo	𥍂	0	0
hauq	虎将	1	18026
hauw	瞄准	1	27907
hauy	虎门	1	17565
hav	虍	3	0
havb	𧇏	0	0
havl	𧇄	0	0
havl	𧇕	0	0
havn	䀙	0	0
havo	虚灵	1	0
hawa	𢨘	0	0
hawb	虎仔	1	13919
hawc	矆	0	0
hawc	𠮏	0	0
hawe	𢒜	0	0
hawe	𧈎	0	0
hawf	𥈻	0	0
hawh	𧇖	0	0
hawh	𧇗	0	0
hawj	𧇋	0	0
hawk	𥉌	0	0
hawm	𩕷	0	0
hawn	虚假	1	25400
hawn	虧	0	23342
hawn	𥈩	0	0
hawn	𧇾	0	0
hawn	𧈃	0	0
hawo	𪇦	0	0
hawq	虚像	1	9783
hawq	𧆧	0	0
hawu	虚位	1	16275
haww	𣣕	0	0
haww	𧆩	0	0
hawy	䀧	0	0
hawy	虚伪	1	24308
hawy	雐	0	0
haxg	虚线	1	10223
haxn	虚幻	1	21576
haxn	𥆈	0	0
haxr	𧇂	0	0
haxs	𥍐	0	0
haxt	眼花缭乱	1	18140
haxu	虚弱	1	24218
haxv	䖈	0	0
haxy	虎纹	1	9342
hay	虔	3	22620
haya	虚度	1	19927
hayb	𨜻	0	0
hayd	虔诚	1	24789
hayg	止戈为武	1	0
hayi	虔	0	22620
hayj	㓺	0	0
hayk	虚衰	1	0
hayl	𠢅	0	0
hayl	𠢍	0	0
haym	虚设	1	15622
hayn	虚妄	1	13851
hayn	虚词	1	13334
hayn	𥇀	0	0
hayo	虐恋	1	16599
hayq	𥉂	0	0
hayt	虚诞	1	0
hayy	虚文	1	8101
hb	齰	4	0
hbaa	𪘪	0	0
hbaf	𪗳	0	0
hbaf	𪚂	0	0
hbag	𪙟	0	0
hbaj	齰	0	0
hbak	𪙛	0	0
hban	䶙	0	0
hban	齛	0	0
hban	𪙰	0	0
hbat	齖	0	0
hbat	𪗠	0	0
hbaw	䶞	0	0
hbay	𢎕	0	0
hbbb	𥍉	0	0
hbbc	齱	0	0
hbbg	𪚄	0	0
hbbm	𪗨	0	0
hbbn	䶔	0	0
hbbn	𪘛	0	0
hbce	𪙢	0	0
hbck	齝	0	0
hbcn	䶕	0	0
hbct	𪘑	0	0
hbd	𡥋	0	0
hbde	𪘃	0	0
hbde	𪘝	0	0
hbdf	𪘬	0	0
hbdh	𪙽	0	0
hbdk	齮	0	10667
hbdm	𩖁	0	0
hbdt	䶢	0	0
hbdt	𪗥	0	0
hbdw	䶝	0	0
hbdy	𪙺	0	0
hbef	𪘤	0	0
hbef	𪚅	0	0
hbeg	齟	0	10087
hbeo	𪙙	0	0
hbff	𪗹	0	0
hbff	𪗺	0	0
hbfh	𪗕	0	0
hbfh	𪗙	0	0
hbfj	𦕡	0	0
hbfj	𪗞	0	0
hbfk	𪗾	0	0
hbfl	𪘖	0	0
hbfm	𪚉	0	0
hbfq	䶧	0	0
hbft	𪘵	0	0
hbfw	齻	0	0
hbfy	䶪	0	0
hbg	眲	3	0
hbga	𪗛	0	0
hbgf	𪗻	0	0
hbgf	𪙍	0	0
hbgi	𪘜	0	0
hbgj	𪗿	0	0
hbgj	𪙡	0	0
hbgk	齬	0	9446
hbgm	䶦	0	0
hbgq	𪘌	0	0
hbha	𪚍	0	0
hbhb	𪙹	0	0
hbhc	𪗡	0	0
hbhd	𪚋	0	0
hbhg	䶥	0	0
hbhg	𪘽	0	0
hbhg	𪙫	0	0
hbhk	𪗦	0	0
hbhk	𪙚	0	0
hbhl	𪙾	0	0
hbhm	𪘰	0	0
hbhn	𪗚	0	0
hbhq	𧢟	0	0
hbhs	𪘿	0	0
hbhv	瞎了眼	1	17495
hbhx	齜	0	0
hbhx	𪘟	0	0
hbhy	𪙥	0	0
hbia	𪙻	0	0
hbie	𪘞	0	0
hbiq	𪘈	0	0
hbj	齒	3	23876
hbjc	𪙦	0	0
hbjh	𠠚	0	0
hbjn	𪘹	0	0
hbjx	齥	0	0
hbjx	𪘄	0	0
hbjy	䶚	0	0
hbjy	齵	0	0
hbk	𥃬	0	0
hbkf	𪙣	0	0
hbkg	𥈂	0	0
hbkh	齪	0	10933
hbkn	齶	0	10222
hbkq	𨰒	0	0
hbkq	𪗧	0	0
hbkt	䶫	0	0
hbkw	齞	0	0
hblg	䁅	0	0
hblh	𪙳	0	0
hblq	皮耶罗	1	16664
hbls	齫	0	0
hblt	𪘩	0	0
hblt	𪘭	0	0
hbmb	𪚆	0	0
hbme	䶤	0	0
hbmh	𪗘	0	0
hbmj	䶡	0	0
hbmk	𪘍	0	0
hbmk	𪙃	0	0
hbmn	𪗗	0	0
hbmq	𨰢	0	0
hbmr	𣂯	0	0
hbms	𪘉	0	0
hbmu	䶣	0	0
hbmy	𪗝	0	0
hbmy	𪗤	0	0
hbn	𥃸	0	0
hbne	𪙀	0	0
hbne	𪙆	0	0
hbne	𪙑	0	0
hbne	𪙕	0	0
hbnf	齷	0	9887
hbnf	𪘴	0	0
hbnf	𪙝	0	0
hbnj	𪚌	0	0
hbnk	𪗪	0	0
hbnm	𪘳	0	0
hbnn	齓	0	0
hbnn	𥆍	0	0
hbnn	𪘣	0	0
hbpf	𪙜	0	0
hbpg	𪘫	0	0
hbpg	𪘲	0	0
hbpk	𪘺	0	0
hbpk	𪙏	0	0
hbpl	齳	0	0
hbpm	𪗴	0	0
hbpx	𪗩	0	0
hbpx	𪘋	0	0
hbqc	𪗼	0	0
hbqe	𪘱	0	0
hbqk	齣	0	18840
hbqk	𪗸	0	0
hbqk	𪘢	0	0
hbqn	齙	0	0
hbqt	齺	0	0
hbqv	䶟	0	0
hbqv	𥊥	0	0
hbqy	𪚃	0	0
hbrh	齗	0	6243
hbrk	𪘇	0	0
hbrn	𪗟	0	0
hbrr	齭	0	0
hbrw	𪗫	0	0
hbry	𪗢	0	0
hbsg	𪘠	0	0
hbsg	𪙁	0	0
hbsh	齼	0	0
hbsi	齽	0	0
hbsk	䶗	0	0
hbsv	𡤫	0	0
hbsw	𪘨	0	0
hbtd	𪗽	0	0
hbtf	齚	0	0
hbtf	𦕢	0	0
hbtf	𪚈	0	0
hbtj	𥉍	0	0
hbtk	䶜	0	0
hbtk	𪘊	0	0
hbtm	𪙒	0	0
hbtm	𪚇	0	0
hbtn	齕	0	7049
hbtn	𪙋	0	0
hbtt	𪘐	0	0
hbtv	𪘾	0	0
hbty	齲	0	10326
hbty	𪗮	0	0
hbua	𪘀	0	0
hbua	𪙉	0	0
hbue	齴	0	0
hbue	𪙩	0	0
hbug	䶘	0	0
hbug	𪘶	0	0
hbug	𪙞	0	0
hbuj	𪙨	0	0
hbuj	𪙭	0	0
hbul	齸	0	0
hbuo	𪙊	0	0
hbuq	齩	0	0
hbut	𪙴	0	0
hbvc	𪗵	0	0
hbve	齦	0	16926
hbvg	齨	0	0
hbvj	𪙂	0	0
hbvk	齠	0	0
hbvn	𪙷	0	0
hbvq	齯	0	0
hbwa	𪘡	0	0
hbwa	𪙸	0	0
hbwc	齡	0	27273
hbwc	𪙅	0	0
hbwj	齘	0	0
hbwj	𪙮	0	0
hbwk	𪘁	0	0
hbwk	𪘒	0	0
hbwk	𪙎	0	0
hbwn	䶖	0	0
hbwq	𪗣	0	0
hbws	𪘆	0	0
hbww	䶨	0	0
hbwy	𪗔	0	0
hbwy	𪘮	0	0
hbxj	𪗷	0	0
hbxn	齔	0	0
hbxw	𪙧	0	0
hbyb	𪙘	0	0
hbyf	𪘧	0	0
hbyg	𪘎	0	0
hbyg	𪙵	0	0
hbyj	䶩	0	0
hbym	𪗜	0	0
hbyq	𪗯	0	0
hbyx	𪗰	0	0
hc	皮	4	34564
hcaa	卡巴斯基	1	11082
hcaf	皮革	1	23481
hcaf	皮鞋	1	21435
hcaf	皮鞭	1	14497
hcaj	皮草	1	17046
hcaj	𤿸	0	0
hcak	𥀌	0	0
hcam	皮黄	1	10738
hcar	皮匠	1	15525
hcat	𥀯	0	0
hcbb	眸子	1	14694
hcbh	𥄛	0	0
hcbk	瞲	0	0
hcbk	𥀑	0	0
hcbl	𥀋	0	0
hcbl	𥊦	0	0
hcce	颇能	1	12779
hcce	𥊀	0	0
hcci	𥊻	0	0
hccn	㿬	0	0
hccn	眼巴巴	1	13451
hcd	颇	3	24933
hcdd	㿵	0	0
hcde	颇有	1	22869
hcdg	颇感	1	14881
hcdg	𤿛	0	0
hcdh	颇丰	1	15987
hcdm	頗	0	25402
hcdm	颇	0	24933
hcef	皮肤	1	29341
hceg	𢻿	0	0
hcep	颇受	1	18504
hcex	皮脂	1	12958
hcfh	皯	0	0
hcfh	𥀸	0	0
hcfh	𥄜	0	0
hcfj	𥀭	0	0
hcfm	𥀲	0	0
hcfp	㿹	0	0
hcft	𤿋	0	0
hcga	𤿬	0	0
hcgf	皮球	1	20715
hcgf	𤿍	0	0
hcgg	𨡶	0	0
hcgg	𨢹	0	0
hcgh	皮下	1	18194
hcgj	𥀛	0	0
hcgk	皮带	1	23824
hcgs	𤿗	0	0
hcgu	皮夹	1	21488
hcgy	𤿭	0	0
hchf	𣥸	0	0
hchg	𥇄	0	0
hchk	点对点	1	19366
hchw	颇具	1	20382
hci	皮	3	33127
hci	𠧘	0	0
hcjc	㿸	0	0
hcjh	㓟	0	0
hcjy	𥀤	0	0
hck	眙	3	15074
hckg	眙	0	15074
hckk	𥀖	0	0
hckk	𥀜	0	0
hckl	𥀒	0	0
hckm	𥀠	0	0
hclk	眼观四路	1	0
hcln	𠡄	0	0
hcmg	𥀨	0	0
hcmg	𪓜	0	0
hcmh	皮帽	1	12441
hcmj	𠠉	0	0
hcmw	皮肉	1	19236
hcmy	𤿒	0	0
hcn	𣥘	0	0
hcnf	皮层	1	17719
hcng	𦐢	0	0
hcnh	皮蛋	1	17755
hcnh	𥀊	0	0
hcni	皮屑	1	14365
hcny	皮尺	1	0
hcoo	皮炎	1	12565
hcou	𤈳	0	0
hcpj	𥀝	0	0
hcpl	皹	0	0
hcpu	皮实	1	14101
hcqc	𦫗	0	0
hcqn	皮包	1	23576
hcqn	皰	0	13684
hcqq	颇多	1	17291
hcqq	𤿦	0	0
hcqy	𤿉	0	0
hcr	眸	3	19810
hcrf	皮质	1	20598
hcrh	眸	0	19810
hcsd	皮椅	1	8634
hcsd	𥀳	0	0
hcsh	皮相	1	0
hcsh	𤿆	0	0
hcsr	皮棉	1	0
hctd	䀵	0	0
hcte	皮筋	1	15686
hctf	皮毛	1	21522
hctg	皮重	1	7175
hcth	卡通片	1	16583
hctj	颇得	1	8705
hctn	𪚷	0	0
hcts	皮箱	1	19060
hctw	皮筏	1	11363
hcu	攴	3	7972
hcuh	𩠗	0	0
hcuk	眼观六路	1	9100
hcuw	皮疹	1	19590
hcuy	𤦼	0	0
hcuy	𤧩	0	0
hcuy	𥄗	0	0
hcvf	𡛬	0	0
hcvl	㿳	0	0
hcvn	𤿇	0	0
hcvy	㿪	0	0
hcw	睃	3	0
hcwa	皮袋	1	11593
hcwf	颇佳	1	8339
hcwr	皮件	1	0
hcwt	睃	0	0
hcwx	皮货	1	7574
hcxj	颇费	1	10269
hcxq	皮纸	1	16248
hcxt	皮张	1	0
hcy	𥃫	0	0
hcy	𥉊	0	0
hcye	皮衣	1	18420
hcye	𢽂	0	0
hcyh	䁊	0	0
hcyh	颇让	1	0
hcyl	颇为	1	21918
hcym	颇高	1	14212
hcyn	𣃤	0	0
hcyn	𤭲	0	0
hcyr	𢯲	0	0
hcyy	䀑	0	0
hcyy	𥀪	0	0
hd	睚	4	13771
hdad	卡耐基	1	14667
hdag	虚有其表	1	11260
hdah	𥇼	0	0
hday	矋	0	0
hdbh	郹	0	0
hdcf	𡐍	0	0
hddd	䁭	0	0
hddm	𩕨	0	0
hddq	点石成金	1	14735
hddu	卓有成效	1	16148
hdef	𣥯	0	0
hdf	睚	3	13198
hdfe	䀼	0	0
hdff	睚	0	13198
hdff	睳	0	8229
hdfi	𥇧	0	0
hdfk	𢆌	0	0
hdfm	𣦬	0	0
hdfn	𥅚	0	0
hdfq	𧢏	0	0
hdg	䀦	0	0
hdgb	𣦫	0	0
hdgb	𨞣	0	0
hdge	𢒱	0	0
hdge	𦡖	0	0
hdgh	𣦦	0	0
hdgj	劌	0	8229
hdgj	𧕼	0	0
hdgj	𧖠	0	0
hdgj	𧖢	0	0
hdgm	顪	0	0
hdgm	𣦧	0	0
hdgm	𣦭	0	0
hdgn	翽	0	7513
hdgt	䁍	0	0
hdgt	歲	0	32618
hdgt	歳	0	14875
hdgt	𥅛	0	0
hdgt	𥅜	0	0
hdgv	卓而不群	1	0
hdgw	𣤠	0	0
hdhh	盽	0	20099
hdhh	𥋢	0	0
hdhi	𥊯	0	0
hdht	𥉷	0	0
hdim	𩔤	0	0
hdip	睡大觉	1	14721
hdit	𣥩	0	0
hdiy	𥅦	0	0
hdjd	𥇪	0	0
hdjh	𠜹	0	0
hdjn	䁆	0	0
hdju	𧌪	0	0
hdkc	𨜯	0	0
hdmd	𥈅	0	0
hdmd	𥈇	0	0
hdmj	𥅡	0	0
hdmj	𥋃	0	0
hdmy	頉	0	0
hdmy	𥈗	0	0
hdne	𥆙	0	0
hdng	𥆦	0	0
hdnl	𥊱	0	0
hdnt	𥆏	0	0
hdqg	䴗	0	0
hdrk	𠧣	0	0
hdsk	𥇚	0	0
hdtd	𥎼	0	0
hdth	𥌮	0	0
hdu	狊	3	0
hdud	𥈖	0	0
hdud	𦎝	0	0
hduf	𥇝	0	0
hdui	瞭	0	24726
hdvn	𥉱	0	0
hdwj	睶	0	0
hdwo	鶪	0	0
hdwt	𥉜	0	0
hdwv	𥊎	0	0
hdww	䀹	0	0
hdwy	𩀎	0	0
hdxn	眬	0	0
hdyn	瞭望	1	18615
he	肯	4	35431
hebg	𥆬	0	0
hecl	𥈱	0	0
hecy	𠭉	0	0
heet	𢒕	0	0
hef	肯	3	33958
hefc	䁔	0	0
hefg	肯干	1	19047
heg	眀	3	11834
hegf	肯于	1	0
hegq	𧠇	0	0
hehj	𥈺	0	0
hehq	𥉨	0	0
hehq	𥊋	0	0
hejf	瞬时	1	16542
hekc	𨛷	0	0
helf	䂃	0	0
hemf	𥈦	0	0
hep	瞬	3	25748
hepd	𨔑	0	0
hepg	肯定	1	38479
heph	瞬	0	25748
hept	瞹	0	0
herm	䁘	0	0
hes	睬	3	18483
hesy	睬	0	18483
het	䀐	0	0
heth	瞬息	1	18694
heu	𣥏	0	0
heuj	瞬间	1	27949
hevc	瞬即	1	16987
hevg	𥉰	0	0
hevh	睜	0	18519
hexd	𥉐	0	0
hey	𥆋	0	0
heyn	肯綮	1	0
heyy	𥄫	0	0
hf	睦	4	22989
hfad	肯塔基	1	21782
hfaf	𥊊	0	0
hfak	睵	0	8077
hfbm	歧出	1	0
hfbu	目击耳闻	1	0
hfc	歧	3	27852
hfcl	䀷	0	0
hfcl	瞌	0	17553
hfcy	歧	0	27852
hfcy	眃	0	13156
hfcy	𥄏	0	0
hfdj	𥌎	0	0
hff	眭	3	17504
hfff	𣥮	0	0
hffg	此地无银三百两	1	9569
hffg	眭	0	17504
hffj	𣥭	0	0
hffn	𥉖	0	0
hffq	䁱	0	0
hffq	𨨾	0	0
hfft	目击者	1	25328
hffy	歭	0	10377
hfg	𥃾	0	0
hfge	战无不胜	1	18236
hfh	盰	3	10758
hfhf	𠦺	0	0
hfhh	卡夫卡	1	20821
hfht	瞌睡	1	20390
hfhw	瞋	0	13816
hfhw	𥌪	0	0
hfhy	𥆥	0	0
hfia	𢧍	0	0
hfic	𩴈	0	0
hfih	𥉆	0	0
hfii	𥛓	0	0
hfii	𨽾	0	0
hfim	𩔠	0	0
hfio	𥛬	0	0
hfio	𪃚	0	0
hfit	𢧡	0	0
hfiu	𥘣	0	0
hfix	目无法纪	1	12709
hfiy	眎	0	17611
hfiy	眛	0	9578
hfiy	𥆿	0	0
hfj	𠦀	0	0
hfj	𥃪	0	0
hfjf	𥉇	0	0
hfjg	𥅭	0	0
hfjh	𣥞	0	0
hfjj	𣥟	0	0
hfkc	𣦩	0	0
hfkh	歧路	1	14625
hfkk	瞦	0	15510
hfkk	𥌼	0	0
hflg	𥋸	0	0
hflm	𥌚	0	0
hfln	𥊸	0	0
hfmf	𥈶	0	0
hfmh	𥅅	0	0
hfmq	歧见	1	9834
hfna	歧异	1	7758
hfnf	𥌆	0	0
hfnh	𥆮	0	0
hfnn	𥃳	0	0
hfny	上进心	1	14180
hfoo	𥋿	0	0
hfpy	歧视	1	27303
hfqi	卡塔尔	1	17067
hfqn	盶	0	0
hfsi	虚无飘渺	1	10082
hft	睹	3	24569
hfta	此起彼落	1	13851
hftb	𥆔	0	0
hftd	𥎨	0	0
hfth	𥊏	0	0
hfti	旧地重游	1	10314
hftj	睹	0	24569
hftj	𣦈	0	0
hftj	𥉙	0	0
hftw	此起彼伏	1	18932
hfu	𥃷	0	0
hfuf	䁄	0	0
hfuj	歧意	1	6606
hfuy	𥊝	0	0
hfw	睦	3	22034
hfwb	目无余子	1	0
hfwc	𥋞	0	0
hfwf	睦	0	22034
hfwj	𥋋	0	0
hfwl	𥌦	0	0
hfwq	瞡	0	11686
hfwr	目无全牛	1	0
hfwt	歧途	1	20545
hfwt	睖	0	0
hfwt	𣥻	0	0
hfww	𣣇	0	0
hfwx	歧化	1	9985
hfwy	睦邻	1	14653
hfwy	矐	0	0
hfwy	𥄑	0	0
hfwy	𥊖	0	0
hfxx	虚无缥缈	1	16517
hfyq	歧义	1	19890
hfyx	点击率	1	13885
hfyy	虚无主义	1	17024
hg	睛	4	31515
hgah	䀘	0	0
hgaj	𣥎	0	0
hgar	上下其手	1	13902
hgb	盹	3	18621
hgbb	眼珠子	1	17437
hgbf	𥉢	0	0
hgbm	凸出	1	17331
hgbn	盹	0	18621
hgcf	眰	0	0
hgcq	𥆆	0	0
hgd	丄	3	6243
hgd	𠃎	0	0
hgdd	上下左右	1	14052
hgdf	𢆒	0	0
hgdf	𥅳	0	0
hgdi	彪形大汉	1	9100
hgdm	凸面	1	11119
hgdy	䀖	0	0
hge	睛	3	30205
hgeg	睛	0	30205
hgey	䀯	0	0
hgey	䁃	0	0
hgf	盱	3	15332
hgfc	上不去	1	15860
hgfc	𠭗	0	0
hgfh	盱	0	15332
hgfh	瞧不起	1	20494
hgfi	瞒天过海	1	14762
hgg	𥄬	0	0
hgg	𩰋	0	0
hgge	䰘	0	0
hggf	鬦	0	0
hggf	鬪	0	11118
hggf	𩖓	0	0
hggg	鬮	0	10690
hggh	鬥	0	28529
hggh	鬧	0	24791
hggm	凸现	1	14583
hggm	𩕘	0	0
hggn	䰗	0	0
hggn	上下一心	1	16398
hggn	𩰌	0	0
hggp	忐忑不安	1	16696
hggq	鬩	0	10996
hggr	鬬	0	11313
hggr	鬭	0	0
hggt	鬫	0	0
hggt	𣥿	0	0
hggu	止于至善	1	8908
hggw	鬨	0	12338
hggy	上下班	1	20784
hgh	眄	3	10114
hghc	盱眙	1	16829
hghe	肯不肯	1	14694
hghg	眐	0	7574
hghh	𣥠	0	0
hghn	卍	0	14191
hghn	眄	0	10114
hghq	𥄙	0	0
hghu	𠧗	0	0
hghw	𥄚	0	0
hgig	𥅊	0	0
hgim	𩓯	0	0
hgin	𢝝	0	0
hgiq	𥉿	0	0
hgjf	䁣	0	0
hgjf	此一时	1	12491
hgjf	𥅏	0	0
hgjg	𥅨	0	0
hgjo	凸显	1	23566
hgjr	目不暇接	1	14946
hgkg	𥆐	0	0
hgkh	𥉅	0	0
hgki	䀳	0	0
hgkj	𥄊	0	0
hgkj	𥈙	0	0
hgkq	𣥱	0	0
hgku	𥆖	0	0
hglh	目不转睛	1	17038
hgli	𥈵	0	0
hglw	凸轮	1	15590
hgm	凸	3	23944
hgmg	凸	0	23944
hgmh	𥄔	0	0
hgmh	𥄝	0	0
hgmj	𠜔	0	0
hgmm	凸凹	1	12390
hgmq	眼不见	1	11496
hgmw	眪	0	6750
hgmw	𥅙	0	0
hgmx	皮开肉绽	1	14180
hgmx	矖	0	0
hgmy	歵	0	0
hgmy	瞔	0	0
hgmy	𥇑	0	0
hgnb	𠚒	0	0
hgnb	𦥒	0	0
hgnf	𡐪	0	0
hgnm	𡸭	0	0
hgnn	䀎	0	0
hgo	睐	3	19459
hgoy	睐	0	19459
hgpy	卢瑟福	1	16398
hgqb	𥃺	0	0
hgqe	凸角	1	0
hgqj	𥆁	0	0
hgqo	𥉬	0	0
hgqu	凸镜	1	0
hgsy	眜	0	10758
hgtf	睫毛	1	20425
hgth	凸版	1	11295
hgtj	虚与委蛇	1	0
hgtr	旧事重提	1	12466
hgud	睡不着	1	25487
hguf	战天斗地	1	13692
hguh	目不交睫	1	0
hguw	𥅴	0	0
hgv	睫	3	20147
hgva	䀴	0	0
hgvh	睫	0	20147
hgwc	𠮉	0	0
hgwc	𧮸	0	0
hgwh	𥈠	0	0
hgwp	目不斜视	1	7279
hgwq	𥌃	0	0
hgwy	止不住	1	17577
hgxd	𣥽	0	0
hgxe	上下级	1	14855
hgxw	眱	0	0
hgxy	𥄆	0	0
hgyh	点到为止	1	13024
hgys	目不识丁	1	13412
hgyt	上班族	1	18591
hgyy	上下文	1	18183
hh	止	4	36709
hhaa	卡式	1	16101
hhad	上期	1	16608
hhae	上菜	1	18652
hhag	䁦	0	0
hhag	瞒上欺下	1	0
hhag	𥈴	0	0
hhag	𥋖	0	0
hhah	瞋目切齿	1	0
hhai	𢧼	0	0
hhal	矑	0	0
hhan	上世	1	24171
hhan	𥌠	0	0
hhar	𢧮	0	0
hhas	𢧹	0	0
hhat	上翘	1	10176
hhaw	上苍	1	18754
hhax	上药	1	14907
hhay	𥍈	0	0
hhbb	卡子	1	10314
hhbl	上阵	1	23075
hhbp	上院	1	18113
hhbu	上联	1	18236
hhbv	上限	1	25424
hhbv	𠨀	0	0
hhca	上劲	1	10616
hhce	卡通	1	25080
hhck	上台	1	27564
hhcn	上马	1	21686
hhcu	𥄎	0	0
hhcu	𥆣	0	0
hhcw	𢾔	0	0
hhcy	𣥣	0	0
hhcy	𥅗	0	0
hhda	𢍷	0	0
hhdc	𥈫	0	0
hhdd	战战兢兢	1	16458
hhde	上有	1	33786
hhdf	上唇	1	15253
hhdg	上古	1	22765
hhdh	卡在	1	23665
hhdj	上辈	1	14068
hhdj	𥉁	0	0
hhdm	上面	1	35223
hhdn	上万	1	26091
hhdp	上达	1	19216
hhdq	鼎鼎大名	1	14855
hhdu	𥈀	0	0
hhdw	上奏	1	20278
hhdy	瞁	0	5955
hhec	上肥	1	6844
hhee	上月	1	28261
hhef	上肢	1	15850
hhei	上膛	1	21192
hhes	上膘	1	0
hhet	上腹	1	11529
hhew	上脸	1	11082
hhf	𣥌	0	0
hhf	𣥒	0	0
hhf	𣥕	0	0
hhfa	上载	1	15809
hhfc	上去	1	35558
hhff	卜卦	1	7667
hhfg	上士	1	23500
hhfh	上坡	1	19163
hhfh	𤛙	0	0
hhfj	上进	1	25403
hhfj	𥅶	0	0
hhfk	目露	1	6844
hhfm	目击	1	27405
hhfn	上场	1	26966
hhfp	卡壳	1	14180
hhfq	上元	1	15357
hhfu	止境	1	21481
hhfw	卡规	1	0
hhfy	上坟	1	12779
hhg	䀠	0	0
hhg	上	3	43403
hhg	𣥖	0	0
hhga	上刑	1	17222
hhga	𥈪	0	0
hhgb	𣥫	0	0
hhgc	上至	1	21831
hhgd	上天	1	27962
hhgf	止于	1	20877
hhgg	上	0	43403
hhgg	上上下下	1	18031
hhgg	𣥗	0	0
hhgh	上下	1	31868
hhgk	卡带	1	18037
hhgn	𥄀	0	0
hhgo	上来	1	33136
hhgp	𨘊	0	0
hhgq	上列	1	16890
hhgr	𣃒	0	0
hhgy	上班	1	32462
hhh	止	3	35183
hhha	上虞	1	12286
hhhc	䂄	0	0
hhhf	歮	0	0
hhhf	目睹	1	26806
hhhf	瞐	0	0
hhhg	止	0	35183
hhhh	目	2	40390
hhhi	止步	1	20991
hhhj	上桌	1	18345
hhhj	𠟞	0	0
hhhn	𢡬	0	0
hhhp	睁眼瞎	1	13274
hhhq	眼睁睁	1	23071
hhhw	卡具	1	0
hhhy	䂂	0	0
hhhy	目眩	1	17318
hhic	上涌	1	13692
hhic	𣥹	0	0
hhie	上浮	1	17501
hhie	𢒭	0	0
hhii	点点滴滴	1	18840
hhii	𥌭	0	0
hhij	止渴	1	15968
hhim	目测	1	15346
hhip	上学	1	30310
hhip	上演	1	27595
hhiq	目光	1	26708
hhit	上海	1	34188
hhiu	上溯	1	16275
hhiv	上当	1	23979
hhiw	上举	1	16798
hhix	上涨	1	24331
hhiy	上流	1	25578
hhiy	上游	1	26581
hhjc	上紧	1	18064
hhjh	瞌睡虫	1	11868
hhjh	𠜶	0	0
hhjh	𥇍	0	0
hhjm	上映	1	26635
hhjq	𥆩	0	0
hhjr	𥌖	0	0
hhjv	上照	1	16517
hhkf	𥇞	0	0
hhkg	䀡	0	0
hhkg	卡号	1	14439
hhkh	上路	1	26789
hhkk	上品	1	18220
hhkk	目瞪口呆	1	18804
hhkm	上吊	1	23552
hhky	止咳	1	19554
hhl	丨	3	15867
hhlc	𥊿	0	0
hhld	卡恩	1	19579
hhlg	上车	1	30577
hhlg	卡车	1	29845
hhlh	𥍗	0	0
hhlk	上回	1	28624
hhlk	上架	1	20916
hhll	丨	2	17114
hhll	亅	0	10326
hhlp	上边	1	21569
hhlt	目力	1	13470
hhlv	上轨	1	12732
hhlw	上界	1	19072
hhmd	上岸	1	24135
hhmf	上周	1	31985
hhmm	上山	1	25299
hhmm	上岗	1	19097
hhmq	上网	1	25967
hhmt	上账	1	8019
hhnf	上层	1	24070
hhng	上司	1	27620
hhnh	𣥓	0	0
hhnk	上臂	1	15059
hhnm	上届	1	15193
hhnn	上书	1	22375
hhnn	鼑	0	0
hhnr	睚眦必报	1	11624
hhnu	上屏	1	11430
hhnu	愳	0	0
hhnv	𠧡	0	0
hhny	上心	1	21411
hhoo	上火	1	22443
hhos	上灯	1	13213
hhou	煛	0	0
hhou	𤈱	0	0
