loaded 1845 rows across 6 chars

=== verdict tally (1845 rows) ===
  UNCERTAIN         :  1579  ( 85.6%)
  LIKELY_SPURIOUS   :   133  (  7.2%)
  SPURIOUS          :   117  (  6.3%)
  LEGITIMATE        :    16  (  0.9%)

=== verdict by source char ===
  地: {'LEGITIMATE': 8, 'UNCERTAIN': 573, 'SPURIOUS': 37, 'LIKELY_SPURIOUS': 85}
  得: {'UNCERTAIN': 626, 'LEGITIMATE': 1, 'LIKELY_SPURIOUS': 23}
  的: {'UNCERTAIN': 101, 'SPURIOUS': 80, 'LIKELY_SPURIOUS': 7}
  了: {'LEGITIMATE': 4, 'UNCERTAIN': 222, 'LIKELY_SPURIOUS': 18}
  谁: {'LEGITIMATE': 2, 'UNCERTAIN': 57}
  那: {'LEGITIMATE': 1}
char	wrong_code	word	freq	primary	verdict	note
了	xianliaokailai	掀了开来	0	xianlekailai	UNCERTAIN	default
了	xieliaoen	谢了恩	0	xieleen	UNCERTAIN	default
了	yinliao	喑了	0	yinle	UNCERTAIN	single-char prefix '喑' + 助词 (likely legitimate N+助词,但 ambiguous)
了	yishuliaozhi	一树了之	0	yishulezhi	UNCERTAIN	default
了	zhangguoliaotou	涨过了头	0	zhangguoletou	UNCERTAIN	default
了	zhongliaoqiandu	中了铅毒	0	zhongleqiandu	UNCERTAIN	default
的	zhendi	真的	47067	zhende	UNCERTAIN	single-char prefix '真' + 助词 (likely legitimate N+助词,但 ambiguous)
的	dihua	的话	42138	dehua	UNCERTAIN	default
的	biedi	别的	40280	biede	UNCERTAIN	single-char prefix '别' + 助词 (likely legitimate N+助词,但 ambiguous)
的	meidi	美的	36637	meide	UNCERTAIN	single-char prefix '美' + 助词 (likely legitimate N+助词,但 ambiguous)
的	xiaoxiaodi	小小的	30660	xiaoxiaode	SPURIOUS	重叠副词 '小小' + 助词
的	bandi	般的	29819	bande	UNCERTAIN	single-char prefix '般' + 助词 (likely legitimate N+助词,但 ambiguous)
的	tamadi	他妈的	26969	tamade	UNCERTAIN	2-char prefix '他妈' + 助词 (V+助词 or 2-char N+助词)
的	manmandi	满满的	26652	manmande	SPURIOUS	重叠副词 '满满' + 助词
的	jingjingdi	静静的	26086	jingjingde	SPURIOUS	重叠副词 '静静' + 助词
的	changchangdi	长长的	25760	changchangde	SPURIOUS	重叠副词 '长长' + 助词
的	duandi	端的	25419	duande	UNCERTAIN	single-char prefix '端' + 助词 (likely legitimate N+助词,但 ambiguous)
的	zhendijia	真的假	24917	zhendejia	UNCERTAIN	default
的	qiaoqiaodi	悄悄的	24824	qiaoqiaode	SPURIOUS	重叠副词 '悄悄' + 助词
的	dandandi	淡淡的	24514	dandande	SPURIOUS	重叠副词 '淡淡' + 助词
的	guaiguaidi	怪怪的	23764	guaiguaide	SPURIOUS	重叠副词 '怪怪' + 助词
的	zheyangdihua	这样的话	23638	zheyangdehua	UNCERTAIN	default
的	tiantiandi	甜甜的	23253	tiantiande	SPURIOUS	重叠副词 '甜甜' + 助词
的	houhoudi	厚厚的	23142	houhoude	SPURIOUS	重叠副词 '厚厚' + 助词
的	gaogaodi	高高的	22976	gaogaode	SPURIOUS	重叠副词 '高高' + 助词
的	yuanyuandi	圆圆的	22521	yuanyuande	SPURIOUS	重叠副词 '圆圆' + 助词
的	nuannuandi	暖暖的	22449	nuannuande	SPURIOUS	重叠副词 '暖暖' + 助词
的	nongnongdi	浓浓的	22193	nongnongde	SPURIOUS	重叠副词 '浓浓' + 助词
的	pangpangdi	胖胖的	21176	pangpangde	SPURIOUS	重叠副词 '胖胖' + 助词
的	shengshengdi	生生的	21105	shengshengde	SPURIOUS	重叠副词 '生生' + 助词
的	shoushoudi	瘦瘦的	20686	shoushoude	SPURIOUS	重叠副词 '瘦瘦' + 助词
的	liangliangdi	亮亮的	20420	liangliangde	SPURIOUS	重叠副词 '亮亮' + 助词
的	baibaidi	白白的	20176	baibaide	SPURIOUS	重叠副词 '白白' + 助词
的	shashadi	傻傻的	20004	shashade	SPURIOUS	重叠副词 '傻傻' + 助词
的	changdige	唱的歌	19815	changdege	UNCERTAIN	default
的	lenglengdi	冷冷的	19772	lenglengde	SPURIOUS	重叠副词 '冷冷' + 助词
的	tingdige	听的歌	19481	tingdege	UNCERTAIN	default
的	honghongdi	红红的	19420	honghongde	SPURIOUS	重叠副词 '红红' + 助词
的	gandishi	干的事	19344	gandeshi	UNCERTAIN	default
的	suansuandi	酸酸的	19098	suansuande	SPURIOUS	重叠副词 '酸酸' + 助词
的	jiehundiren	结婚的人	18957	jiehunderen	UNCERTAIN	default
的	duocaidi	多彩的	18864	duocaide	UNCERTAIN	2-char prefix '多彩' + 助词 (V+助词 or 2-char N+助词)
的	heiheidi	黑黑的	18848	heiheide	SPURIOUS	重叠副词 '黑黑' + 助词
的	liangliangdi	凉凉的	18302	liangliangde	SPURIOUS	重叠副词 '凉凉' + 助词
的	xuyaodihua	需要的话	18196	xuyaodehua	UNCERTAIN	default
的	qiguaidishi	奇怪的是	17659	qiguaideshi	UNCERTAIN	default
的	xiangxiangdi	香香的	17418	xiangxiangde	SPURIOUS	重叠副词 '香香' + 助词
的	duanduandi	短短的	17151	duanduande	SPURIOUS	重叠副词 '短短' + 助词
的	baerdimo	巴尔的摩	17147	baerdemo	UNCERTAIN	default
的	yedihei	夜的黑	17042	yedehei	UNCERTAIN	default
的	chenchendi	沉沉的	16667	chenchende	SPURIOUS	重叠副词 '沉沉' + 助词
的	feifeidi	肥肥的	16663	feifeide	SPURIOUS	重叠副词 '肥肥' + 助词
的	dangdilingdao	党的领导	16639	dangdelingdao	UNCERTAIN	default
的	nayangdihua	那样的话	16574	nayangdehua	UNCERTAIN	default
的	gugudi	鼓鼓的	16277	gugude	SPURIOUS	重叠副词 '鼓鼓' + 助词
的	lanlandi	蓝蓝的	16265	lanlande	SPURIOUS	重叠副词 '蓝蓝' + 助词
的	youyoudi	油油的	16235	youyoude	SPURIOUS	重叠副词 '油油' + 助词
的	zhideyitidishi	值得一提的是	16045	zhideyitideshi	UNCERTAIN	default
的	dangdijianshe	党的建设	15906	dangdejianshe	UNCERTAIN	default
的	youyoudi	悠悠的	15710	youyoude	SPURIOUS	重叠副词 '悠悠' + 助词
的	bobodi	勃勃的	15688	bobode	SPURIOUS	重叠副词 '勃勃' + 助词
的	qinqindi	亲亲的	14545	qinqinde	SPURIOUS	重叠副词 '亲亲' + 助词
的	zhangguidi	掌柜的	14539	zhangguide	UNCERTAIN	2-char prefix '掌柜' + 助词 (V+助词 or 2-char N+助词)
的	dadadi	大大的	14234	dadade	SPURIOUS	重叠副词 '大大' + 助词
的	haodikaishi	好的开始	13911	haodekaishi	UNCERTAIN	default
的	xixidi	细细的	13676	xixide	SPURIOUS	重叠副词 '细细' + 助词
的	wuqiongdi	无穷的	13626	wuqiongde	UNCERTAIN	2-char prefix '无穷' + 助词 (V+助词 or 2-char N+助词)
的	lvlvdi	绿绿的	13600	lvlvde	SPURIOUS	重叠副词 '绿绿' + 助词
的	sisidi	死死的	13453	siside	SPURIOUS	重叠副词 '死死' + 助词
的	weidishi	为的是	12816	weideshi	UNCERTAIN	default
的	sikandinaweiya	斯堪的纳维亚	12633	sikandenaweiya	UNCERTAIN	default
的	chongchongdi	重重的	12478	chongchongde	SPURIOUS	重叠副词 '重重' + 助词
的	laladi	辣辣的	12453	lalade	SPURIOUS	重叠副词 '辣辣' + 助词
的	baobaodi	薄薄的	12254	baobaode	SPURIOUS	重叠副词 '薄薄' + 助词
的	leileidi	累累的	12161	leileide	SPURIOUS	重叠副词 '累累' + 助词
的	dangdiluxian	党的路线	11836	dangdeluxian	UNCERTAIN	default
的	zhengzhengdi	铮铮的	10775	zhengzhengde	SPURIOUS	重叠副词 '铮铮' + 助词
的	qingqingdi	清清的	10721	qingqingde	SPURIOUS	重叠副词 '清清' + 助词
的	dangdijilv	党的纪律	10660	dangdejilv	UNCERTAIN	default
的	rongrongdi	绒绒的	10448	rongrongde	SPURIOUS	重叠副词 '绒绒' + 助词
的	suisuidi	碎碎的	10448	suisuide	SPURIOUS	重叠副词 '碎碎' + 助词
的	sikandina	斯堪的纳	10152	sikandena	UNCERTAIN	default
的	shaoshaodi	少少的	9932	shaoshaode	SPURIOUS	重叠副词 '少少' + 助词
的	meishuodi	没说的	9888	meishuode	UNCERTAIN	2-char prefix '没说' + 助词 (V+助词 or 2-char N+助词)
的	dangdijiben	党的基本	9333	dangdejiben	UNCERTAIN	default
的	qianqiandi	浅浅的	9294	qianqiande	SPURIOUS	重叠副词 '浅浅' + 助词
的	dedixin	得的心	9288	dedexin	UNCERTAIN	default
的	dangdizhengce	党的政策	9183	dangdezhengce	UNCERTAIN	default
的	diliboli	的黎波里	9124	deliboli	UNCERTAIN	default
的	dudishu	读的书	9112	dudeshu	UNCERTAIN	default
的	dangdifangzhen	党的方针	9098	dangdefangzhen	UNCERTAIN	default
的	tiedijilv	铁的纪律	8710	tiedejilv	UNCERTAIN	default
的	yadisiyabeiba	亚的斯亚贝巴	8612	yadesiyabeiba	UNCERTAIN	default
的	dangdixingzhi	党的性质	8252	dangdexingzhi	UNCERTAIN	default
的	qiangdisong	强的松	8233	qiangdesong	UNCERTAIN	default
的	susudi	酥酥的	8091	susude	SPURIOUS	重叠副词 '酥酥' + 助词
的	xiachangdi	狭长的	7877	xiachangde	UNCERTAIN	2-char prefix '狭长' + 助词 (V+助词 or 2-char N+助词)
的	pingpingdi	平平的	7824	pingpingde	SPURIOUS	重叠副词 '平平' + 助词
的	zhaizhaidi	窄窄的	7625	zhaizhaide	SPURIOUS	重叠副词 '窄窄' + 助词
的	wanwandi	弯弯的	7303	wanwande	SPURIOUS	重叠副词 '弯弯' + 助词
的	jiadisi	加的斯	7198	jiadesi	UNCERTAIN	default
的	nennendi	嫩嫩的	7167	nennende	SPURIOUS	重叠副词 '嫩嫩' + 助词
的	yonggandiren	勇敢的人	6920	yongganderen	UNCERTAIN	default
的	huojindi	霍金的	6455	huojinde	UNCERTAIN	2-char prefix '霍金' + 助词 (V+助词 or 2-char N+助词)
的	qiqifufudi	起起伏伏的	6451	qiqifufude	SPURIOUS	重叠副词 '起起' + 助词
的	dangdigangling	党的纲领	6407	dangdegangling	UNCERTAIN	default
的	xindiyiye	新的一页	6403	xindeyiye	UNCERTAIN	default
的	dididi	低低的	6295	didide	SPURIOUS	重叠副词 '低低' + 助词
的	houguodi	侯国的	5835	houguode	UNCERTAIN	2-char prefix '侯国' + 助词 (V+助词 or 2-char N+助词)
的	gouqiaodi	够瞧的	5369	gouqiaode	UNCERTAIN	2-char prefix '够瞧' + 助词 (V+助词 or 2-char N+助词)
的	diliyasite	的里雅斯特	4652	deliyasite	UNCERTAIN	default
的	kuankuandi	宽宽的	4652	kuankuande	SPURIOUS	重叠副词 '宽宽' + 助词
的	ququwanwandi	曲曲弯弯的	4652	ququwanwande	SPURIOUS	重叠副词 '曲曲' + 助词
的	aiaidi	矮矮的	4640	aiaide	SPURIOUS	重叠副词 '矮矮' + 助词
的	hehedi	赫赫的	4277	hehede	SPURIOUS	重叠副词 '赫赫' + 助词
的	dihuahai	的花海	3686	dehuahai	UNCERTAIN	default
的	honghonglvlvdi	红红绿绿的	3239	honghonglvlvde	SPURIOUS	重叠副词 '红红' + 助词
的	shishidi	湿湿的	3239	shishide	SPURIOUS	重叠副词 '湿湿' + 助词
的	zhizhidi	直直的	3239	zhizhide	SPURIOUS	重叠副词 '直直' + 助词
的	mimidi	密密的	2987	mimide	SPURIOUS	重叠副词 '密密' + 助词
的	rouroudi	柔柔的	2367	rouroude	SPURIOUS	重叠副词 '柔柔' + 助词
的	bianbiandi	扁扁的	1493	bianbiande	SPURIOUS	重叠副词 '扁扁' + 助词
的	gangandi	干干的	1493	gangande	SPURIOUS	重叠副词 '干干' + 助词
的	huanhuandi	缓缓的	1493	huanhuande	SPURIOUS	重叠副词 '缓缓' + 助词
的	wangxuedi	王学的	1493	wangxuede	UNCERTAIN	2-char prefix '王学' + 助词 (V+助词 or 2-char N+助词)
的	yingbangbangdi	硬邦邦的	1493	yingbangbangde	LIKELY_SPURIOUS	>=3-char prefix '硬邦邦' + 助词 (long phrase + 助词)
的	adijiang	阿的江	0	adejiang	UNCERTAIN	default
的	bianzhedihua	编者的话	0	bianzhedehua	UNCERTAIN	default
的	biaoshidiji	表示的级	0	biaoshideji	UNCERTAIN	default
的	biebiedi	瘪瘪的	0	biebiede	SPURIOUS	重叠副词 '瘪瘪' + 助词
的	chuandikuandu	船的宽度	0	chuandekuandu	UNCERTAIN	default
的	cihuandi	慈焕的	0	cihuande	UNCERTAIN	2-char prefix '慈焕' + 助词 (V+助词 or 2-char N+助词)
的	danxiaodima	胆小的马	0	danxiaodema	UNCERTAIN	default
的	danxingdimian	单形的面	0	danxingdemian	UNCERTAIN	default
的	didiqueque	的的确确	0	dediqueque	UNCERTAIN	default
的	diliyasiteshi	的里雅斯特市	0	deliyasiteshi	UNCERTAIN	default
的	diandilakai	点的拉开	0	diandelakai	UNCERTAIN	default
的	dingdiandiquan	顶点的权	0	dingdiandequan	UNCERTAIN	default
的	duandizhengshi	端的正士	0	duandezhengshi	UNCERTAIN	default
的	eryudiren	耳语的人	0	eryuderen	UNCERTAIN	default
的	fugaidijie	覆盖的阶	0	fugaidejie	UNCERTAIN	default
的	fushudimo	复数的模	0	fushudemo	UNCERTAIN	default
的	fushudimu	复数的模	0	fushudemo	UNCERTAIN	default
的	ganludiren	赶路的人	0	ganluderen	UNCERTAIN	default
的	gongdisheng	宫的圣	0	gongdesheng	UNCERTAIN	default
的	gongqidibei	拱起的背	0	gongqidebei	UNCERTAIN	default
的	hanhandi	憨憨的	0	hanhande	SPURIOUS	重叠副词 '憨憨' + 助词
的	haodidaoren	郝的道人	0	haodedaoren	UNCERTAIN	default
的	huanghuangdi	黄黄的	0	huanghuangde	SPURIOUS	重叠副词 '黄黄' + 助词
的	jishizhidi	集矢之的	0	jishizhide	LIKELY_SPURIOUS	>=3-char prefix '集矢之' + 助词 (long phrase + 助词)
的	juzhendiji	矩阵的迹	0	juzhendeji	UNCERTAIN	default
的	kandishangyan	看的上眼	0	kandeshangyan	UNCERTAIN	default
的	kekeerdi	可可儿的	0	kekeerde	SPURIOUS	重叠副词 '可可' + 助词
的	kongkongluoluodi	空空落落的	0	kongkongluoluode	SPURIOUS	重叠副词 '空空' + 助词
的	kuokuodi	阔阔的	0	kuokuode	SPURIOUS	重叠副词 '阔阔' + 助词
的	langlangdi	琅琅的	0	langlangde	SPURIOUS	重叠副词 '琅琅' + 助词
的	laodila	老的辣	0	laodela	UNCERTAIN	default
的	laoshudierzihuidadong	老鼠的儿子会打洞	0	laoshudeerzihuidadong	UNCERTAIN	default
的	laoshudierzikuaidadong	老鼠的儿子会打洞	0	laoshudeerzihuidadong	UNCERTAIN	default
的	lixiangdiji	理想的积	0	lixiangdeji	UNCERTAIN	default
的	luanluandi	乱乱的	0	luanluande	SPURIOUS	重叠副词 '乱乱' + 助词
的	maodundipu	矛盾的普	0	maodundepu	UNCERTAIN	default
的	meideshuodi	没得说的	0	meideshuode	LIKELY_SPURIOUS	>=3-char prefix '没得说' + 助词 (long phrase + 助词)
的	modizhihe	模的直和	0	modezhihe	UNCERTAIN	default
的	modizhihuo	模的直和	0	modezhihe	UNCERTAIN	default
的	mumudi	木木的	0	mumude	SPURIOUS	重叠副词 '木木' + 助词
的	nadichushou	拿的出手	0	nadechushou	UNCERTAIN	default
的	paotangerdi	跑堂儿的	0	paotangerde	LIKELY_SPURIOUS	>=3-char prefix '跑堂儿' + 助词 (long phrase + 助词)
的	penxiangdi	喷香的	0	penxiangde	UNCERTAIN	2-char prefix '喷香' + 助词 (V+助词 or 2-char N+助词)
的	qiangdisonglong	强的松龙	0	qiangdesonglong	UNCERTAIN	default
的	qundijie	群的阶	0	qundejie	UNCERTAIN	default
的	shangguanfengdi	上官俸的	0	shangguanfengde	LIKELY_SPURIOUS	>=3-char prefix '上官俸' + 助词 (long phrase + 助词)
的	shengyoudideng	省油的灯	0	shengyoudedeng	UNCERTAIN	default
的	sidiming	斯的明	0	sideming	UNCERTAIN	default
的	taishedihe	态射的核	0	taishedehe	UNCERTAIN	default
的	tuiweidiren	推诿的人	0	tuiweideren	UNCERTAIN	default
的	wangdiji	王的姬	0	wangdeji	UNCERTAIN	default
的	weihongdi	卫红的	0	weihongde	UNCERTAIN	2-char prefix '卫红' + 助词 (V+助词 or 2-char N+助词)
的	wenwendi	温温的	0	wenwende	SPURIOUS	重叠副词 '温温' + 助词
的	wushudi	吴书的	0	wushude	UNCERTAIN	2-char prefix '吴书' + 助词 (V+助词 or 2-char N+助词)
的	xianxiandi	咸咸的	0	xianxiande	SPURIOUS	重叠副词 '咸咸' + 助词
的	xingjidiren	性急的人	0	xingjideren	UNCERTAIN	default
的	yandiwu	燕的武	0	yandewu	UNCERTAIN	default
的	yifapodi	一发破的	0	yifapode	LIKELY_SPURIOUS	>=3-char prefix '一发破' + 助词 (long phrase + 助词)
的	yinyindi	阴阴的	0	yinyinde	SPURIOUS	重叠副词 '阴阴' + 助词
的	yudifuhe	域的复合	0	yudefuhe	UNCERTAIN	default
的	zhangpingdi	张平的	0	zhangpingde	UNCERTAIN	2-char prefix '张平' + 助词 (V+助词 or 2-char N+助词)
的	zhaodidaoren	赵的道人	0	zhaodedaoren	UNCERTAIN	default
的	zhaodijun	赵的郡	0	zhaodejun	UNCERTAIN	default
的	zhaodizhuo	赵的卓	0	zhaodezhuo	UNCERTAIN	default
的	zhendixiang	甄的香	0	zhendexiang	UNCERTAIN	default
的	zhongyuanzhidi	众怨之的	0	zhongyuanzhide	LIKELY_SPURIOUS	>=3-char prefix '众怨之' + 助词 (long phrase + 助词)
的	zhuizhuidi	惴惴的	0	zhuizhuide	SPURIOUS	重叠副词 '惴惴' + 助词
的	zulongdi	祖龙的	0	zulongde	UNCERTAIN	2-char prefix '祖龙' + 助词 (V+助词 or 2-char N+助词)
谁	sheizhi	谁知	29625	shuizhi	LEGITIMATE	whitelist
谁	genshei	跟谁	24682	genshui	UNCERTAIN	谁/那 in non-末位
谁	sheishei	谁谁	23072	shuishui	UNCERTAIN	谁/那 in non-末位
谁	sheishui	谁谁	23072	shuishui	UNCERTAIN	谁/那 in non-末位
谁	shuishei	谁谁	23072	shuishui	UNCERTAIN	谁/那 in non-末位
谁	geishei	给谁	22754	geishui	UNCERTAIN	谁/那 in non-末位
谁	sheigan	谁敢	22564	shuigan	LEGITIMATE	whitelist
谁	sheixian	谁先	22160	shuixian	UNCERTAIN	谁/那 in non-末位
谁	bishei	比谁	21601	bishui	UNCERTAIN	谁/那 in non-末位
谁	sheisheishei	谁谁谁	19169	shuishuishui	UNCERTAIN	谁/那 in non-末位
谁	sheisheishui	谁谁谁	19169	shuishuishui	UNCERTAIN	谁/那 in non-末位
谁	sheishuishei	谁谁谁	19169	shuishuishui	UNCERTAIN	谁/那 in non-末位
谁	sheishuishui	谁谁谁	19169	shuishuishui	UNCERTAIN	谁/那 in non-末位
谁	shuisheishei	谁谁谁	19169	shuishuishui	UNCERTAIN	谁/那 in non-末位
谁	shuisheishui	谁谁谁	19169	shuishuishui	UNCERTAIN	谁/那 in non-末位
谁	shuishuishei	谁谁谁	19169	shuishuishui	UNCERTAIN	谁/那 in non-末位
谁	mashei	骂谁	17821	mashui	UNCERTAIN	谁/那 in non-末位
谁	sheigeiwo	谁给我	17460	shuigeiwo	UNCERTAIN	谁/那 in non-末位
谁	sheijiwo	谁给我	17460	shuigeiwo	UNCERTAIN	谁/那 in non-末位
谁	sheicuo	谁错	16837	shuicuo	UNCERTAIN	谁/那 in non-末位
谁	sheiyouneng	谁又能	16169	shuiyouneng	UNCERTAIN	谁/那 in non-末位
谁	sheinenggei	谁能给	15898	shuinenggei	UNCERTAIN	谁/那 in non-末位
谁	sheinengji	谁能给	15898	shuinenggei	UNCERTAIN	谁/那 in non-末位
谁	buguanshishei	不管是谁	15681	buguanshishui	UNCERTAIN	谁/那 in non-末位
谁	sheilaiguan	谁来管	13682	shuilaiguan	UNCERTAIN	谁/那 in non-末位
谁	sheiliao	谁料	13660	shuiliao	UNCERTAIN	谁/那 in non-末位
谁	wulunshei	无论谁	13605	wulunshui	UNCERTAIN	谁/那 in non-末位
谁	daishei	逮谁	12673	daishui	UNCERTAIN	谁/那 in non-末位
谁	qushei	娶谁	12189	qushui	UNCERTAIN	谁/那 in non-末位
谁	sheiyoukong	谁有空	11987	shuiyoukong	UNCERTAIN	谁/那 in non-末位
谁	duishei	怼谁	11824	duishui	UNCERTAIN	谁/那 in non-末位
谁	sheigeile	谁给了	11754	shuigeile	UNCERTAIN	2-char prefix '谁给' + 助词 (V+助词 or 2-char N+助词)
谁	sheigeiliao	谁给了	11754	shuigeile	UNCERTAIN	2-char prefix '谁给' + 助词 (V+助词 or 2-char N+助词)
谁	sheijile	谁给了	11754	shuigeile	UNCERTAIN	2-char prefix '谁给' + 助词 (V+助词 or 2-char N+助词)
谁	sheijiliao	谁给了	11754	shuigeile	UNCERTAIN	2-char prefix '谁给' + 助词 (V+助词 or 2-char N+助词)
谁	sheishisheifei	谁是谁非	11555	shuishishuifei	UNCERTAIN	谁/那 in non-末位
谁	sheishishuifei	谁是谁非	11555	shuishishuifei	UNCERTAIN	谁/那 in non-末位
谁	shuishisheifei	谁是谁非	11555	shuishishuifei	UNCERTAIN	谁/那 in non-末位
谁	geshei	搁谁	11399	geshui	UNCERTAIN	谁/那 in non-末位
谁	zoushei	揍谁	11263	zoushui	UNCERTAIN	谁/那 in non-末位
谁	sheihuixiangdao	谁会想到	10650	shuihuixiangdao	UNCERTAIN	谁/那 in non-末位
谁	sheikuaixiangdao	谁会想到	10650	shuihuixiangdao	UNCERTAIN	谁/那 in non-末位
谁	sheiken	谁肯	10456	shuiken	UNCERTAIN	谁/那 in non-末位
谁	sheidui	谁怼	10350	shuidui	UNCERTAIN	谁/那 in non-末位
谁	guishei	归谁	10109	guishui	UNCERTAIN	谁/那 in non-末位
谁	sheitao	谁掏	10032	shuitao	UNCERTAIN	谁/那 in non-末位
谁	xingshenmingshei	姓甚名谁	10032	xingshenmingshui	UNCERTAIN	谁/那 in non-末位
谁	sheipei	谁赔	9667	shuipei	UNCERTAIN	谁/那 in non-末位
谁	bulunshishei	不论是谁	9533	bulunshishui	UNCERTAIN	谁/那 in non-末位
谁	sheiweishei	谁为谁	9242	shuiweishui	UNCERTAIN	谁/那 in non-末位
谁	sheiweishui	谁为谁	9242	shuiweishui	UNCERTAIN	谁/那 in non-末位
谁	shuiweishei	谁为谁	9242	shuiweishui	UNCERTAIN	谁/那 in non-末位
谁	sheijuzheng	谁举证	9083	shuijuzheng	UNCERTAIN	谁/那 in non-末位
谁	sheizhuzhang	谁主张	8091	shuizhuzhang	UNCERTAIN	谁/那 in non-末位
谁	sheizhipanzhongcan	谁知盘中餐	6818	shuizhipanzhongcan	UNCERTAIN	谁/那 in non-末位
谁	yousheilai	由谁来	6514	youshuilai	UNCERTAIN	谁/那 in non-末位
谁	sheitama	谁他妈	0	shuitama	UNCERTAIN	谁/那 in non-末位
谁	sheiyancuncao	谁言寸草	0	shuiyancuncao	UNCERTAIN	谁/那 in non-末位
谁	yusheiguizui	欲谁归罪	0	yushuiguizui	UNCERTAIN	谁/那 in non-末位
那	neixie	那些	43646	naxie	LEGITIMATE	whitelist
