# phrases_composed.tsv — generated by compose_phrase_readings
# format: <pinyin_string>\t<phrase>\t<jieba_freq>
# source: data/readings_unihan.tsv × data/phrases_jieba.tsv
# generation: cartesian product of char readings, capped at 32 per phrase
# attribution: char readings © Unicode Inc. (Unicode License v3); phrases from jieba (MIT, © 2013 Sun Junyi)
aifalaosao	爱发牢骚	3
aifanhe	艾凡赫	6
aifate	埃法特	4
aifei	爱妃	958
aifei	艾菲	49
aifeier	埃菲尔	6
aifeier	艾菲尔	3
aifeiertieta	埃菲尔铁塔	12
aifeiertieta	艾菲尔铁塔	12
aifeishe	埃菲社	8
aifeisi	埃菲斯	3
aifeisi	爱非斯	2
aifeite	埃菲特	2
aifeng	爱疯	1168
aifengjifeng	挨风缉缝	3
aifengqifeng	捱风缉缝	3
aifu	埃夫	15
aifu	埃弗	42
aifu	爱抚	75
aifu	艾弗	36
aifudi	埃富蒂	2
aifudun	埃弗顿	117
aifudundui	埃弗顿队	27
aifuer	埃伏尔	160
aifula	埃弗拉	2
aifuli	埃弗里	9
aifuli	艾弗里	4
aifulin	爱福临	2
aifulun	埃夫伦	18
aifusen	埃弗森	3
aifusen	艾佛森	3
aifusen	艾弗森	5
aifusi	艾夫斯	3
aifuxianpin	爱富嫌贫	3
aigan	哀感	3
aigan	矮杆	3
aigan	矮秆	7
aigang	爱岗	7
aigangjingye	爱岗敬业	19
aigantiandi	哀感天地	3
aiganwanyan	哀感顽艳	2
aiganzhongnian	哀感中年	3
aiganzuowu	矮秆作物	3
aigao	哀告	65
aigaobinfu	哀告宾服	3
aige	哀歌	44
aige	挨个	56
aige	矮个	3
aige	艾格	63
aigebo	埃格伯	3
aigeer	埃个儿	3
aigeer	挨个儿	28
aigeer	矮个儿	3
aigelin	埃格林	6
aigemengte	埃格蒙特	6
aiger	埃个儿	3
aiger	挨个儿	28
aiger	矮个儿	3
aigezi	矮个子	27
aigong	哀公	42
aigong	埃贡	3
aigu	爱顾	3
aiguangshan	爱光闪	2
aiguanxianshi	爱管闲事	3
aiguo	挨过	3
aiguo	捱过	3
aiguo	爱国	6444
aiguoaijia	爱国爱家	3
aiguodonglu	爱国东路	3
aiguohuaqiao	爱国华侨	25
aiguohuodong	爱国活动	3
aiguojiangquan	爱国奖券	3
aiguojingshen	爱国精神	3
aiguolai	捱过来	3
aiguolu	爱国路	3
aiguoqiaobao	爱国侨胞	3
aiguoqing	爱国情	3
aiguoqu	捱过去	3
aiguorenshi	爱国人士	282
aiguoreqing	爱国热情	3
aiguorujia	爱国如家	3
aiguotongbao	爱国同胞	2
aiguotongyizhanxian	爱国统一战线	46
aiguoweisheng	爱国卫生	3
aiguoweishi	爱国卫士	3
aiguoxilu	爱国西路	3
aiguoxin	爱国心	25
aiguoyundong	爱国运动	3
aiguozhe	爱国者	306
aiguozhenxian	爱国阵线	3
aiguozhishi	爱国志士	18
aiguozhuyi	爱国主义	513
aiguozhuyizhe	爱国主义者	8
aigusihe	爱古斯河	2
aihade	艾哈德	2
aihai	隘害	3
aihamai	艾哈迈	10
aihamaide	艾哈迈德	46
aihamaidi	艾哈迈迪	23
aihao	哀号	46
aihao	哀嚎	39
aihao	爱好	810
aihao	艾蒿	6
aihaobuyi	哀号不已	3
aihaoheping	爱好和平	3
aihaohuoping	爱好和平	3
aihaotiyu	爱好体育	3
aihaowenxue	爱好文学	3
aihaowenyi	爱好文艺	3
aihaoyinle	爱好音乐	3
aihaoyinyue	爱好音乐	3
aihaozhe	爱好者	445
aihe	爱喝	3
aihe	爱河	49
aihehua	爱荷华	13
aihehuazhou	爱荷华州	4
