# Pinyin word bigrams (inter-token) — by build_pinyin_bigrams.py
# source: zho_wikipedia_2018_1m, zho_news_2020_100k
# stats: kept 500000 / 7622646 unique (min_count=3, top=500000)
# format: prev\tnext\tcount
更好	的	504
的	战斗	504
约	占	504
也	有人	503
的	改革	503
的	独立	503
在	上海	502
最	常见	502
相似	的	502
世纪	初	501
又	称为	501
并	把	501
标准	的	501
法国	的	501
而	死	501
市场	的	500
生命	的	500
病毒	的	500
的	香港	500
优秀	的	499
注意	到	499
的	人们	499
的	可能	499
为	自己	498
一系列	的	497
几乎	所有	497
原本	的	497
该	地区	497
错误	的	497
了	当时	496
很快	就	496
的	程度	496
上	了	495
多年	的	495
的	因为	495
苏联	的	495
这	是因为	495
并	由	494
推出	的	494
时	被	494
和	一个	493
会议	上	492
在	战争	492
的	数字	491
的	每	491
但	没有	490
被	广泛	490
后来	在	488
在	至	488
太阳	的	488
就	开始	488
年	为	488
的	攻击	488
但	后来	487
创作	的	487
发布	的	487
委员会	的	487
的	生产	487
产品	的	486
只有	在	486
年	中	486
思想	的	486
的	关键	486
的	总	485
的	来源	485
以前	的	484
元素	的	484
共有	个	484
将	自己	484
是	可以	484
但	有	482
有	很	482
选举	中	482
也	对	481
但	他们	481
则	认为	480
的	名	480
的	描述	480
神	的	480
说	的	480
保留	了	479
成立	后	479
的	人士	479
一直	在	478
但	它	478
是	台湾	478
曾	是	478
有名	的	478
的	非	478
后	因	477
地球	上	477
带	着	477
疫情	的	477
他	所	476
公里	的	476
性质	的	476
所	组成	476
的	为	476
等	问题	476
系统	中	476
出版	了	475
境内	的	475
政策	的	475
的	开发	475
要	有	475
这里	的	475
后	将	474
是	香港	474
构成	的	474
用	在	474
部分	的	474
也	不会	473
也	让	473
把	它	473
有	两种	473
可能	有	472
因此	被	472
我们	可以	472
推出	了	472
的	保护	472
空间	的	472
风格	的	472
副	总统	471
史	称	471
是	来自	471
结束	了	471
一般	是	470
不	等	470
其他	地区	470
即使	是	470
并	向	470
的	自然	470
一般	都	469
之	说	469
会	使	468
在	和	468
特色	社会主义	468
的	实验	468
实际上	是	467
的	制度	467
的	行政	467
还	能	467
亦	被	466
和	在	466
教会	的	466
月	后	466
了	美国	465
以及	其他	465
引起	的	465
的	对	465
建筑	的	464
有	超过	464
认为	这	464
二年	年	463
区域	的	463
有	部分	463
这个	问题	463
通过	了	463
一般	认为	462
当	他	462
是	没有	462
的	命令	462
的	平均	462
的	标志	462
国家	安全	461
对应	的	461
的	联系	461
适当	的	461
人	对	460
对	的	460
则	由	459
却	在	459
基础	的	459
有	大量	459
的	形成	459
人	被	458
的	错误	458
让	他们	458
可以	从	457
在	疫情	457
有	其	457
去世	后	456
可以	看到	456
后来	被	456
物体	的	456
不	一样	455
吸引	了	455
政治	上	455
物质	的	455
这是	一个	455
他们	认为	454
传统	上	454
我们	要	454
音乐	的	454
必须	在	453
上帝	的	452
定义	的	452
正式	的	452
的	成就	452
能力	的	452
在	被	451
被	用来	451
她	是	450
学院	的	450
已经	在	450
引发	了	450
这	在	450
最后	一个	449
有	相当	449
观察	到	449
会	造成	448
大多数	的	448
把	自己	448
是	目前	448
但是	他	447
但是	由于	447
在	她	447
意义	上	447
的	选举	447
著	有	447
不	多	446
年	是	446
必须	要	446
的	势力	446
的	形状	446
相当	的	446
的	发现	445
的	数学	445
皆	有	445
若	是	445
起	了	445
也	不能	444
仍	未	444
动物	的	444
方法	是	444
不	愿意	443
与	美国	443
命名	的	443
最后	一次	443
每年	的	443
的	记录	443
的	部队	443
真实	的	443
进入	了	443
文化	和	442
特点	是	442
的	中	442
的	区别	442
的	照片	442
的	调查	442
同时	在	441
后	便	441
多年	来	441
要	把	441
这	两种	441
后	不久	440
和	地区	440
拥有	的	439
时	在	439
王朝	的	439
的	人数	439
的	名义	439
的	纪录	439
确诊	病例	439
至少	有	439
最	古老	438
的	长度	438
目标	是	438
在	没有	437
的	事物	437
受欢迎	的	436
各	方面	436
各自	的	436
导致	的	436
月	开始	436
的	三个	436
但	实际上	435
它	可以	435
类似	于	435
他	有	434
在	所有	434
外	的	434
接受	的	434
有	一种	434
有些	人	434
的	材料	434
的	球员	434
这	本书	434
划分	为	433
反映	了	433
变化	的	433
的	局面	433
的	被	433
离开	了	433
认为	在	433
价值	的	432
更大	的	432
有时	会	432
最长	的	431
的	工业	431
的	手段	431
统治	的	431
具体	的	430
的	冲突	430
周围	的	429
有	学者	428
有	自己	428
留下	了	428
的	不满	428
这些	人	428
了	我	427
他们	是	427
以及	在	427
在	世界	427
大约	有	427
每	小时	427
的	生物	427
第	号	427
规定	的	427
这	就	427
年	以	426
死亡	的	426
的	值	426
的	反对	426
的	节目	426
都	以	426
和	文化	425
就	没有	425
所在	的	425
有	著	425
的	铁路	425
许多	的	425
中	所	424
主要	为	424
和	经济	424
因此	他	424
所说	的	424
的	合作	424
能够	在	424
国家	公园	423
数量	的	423
中国	人民	422
于	同年	422
亦	在	422
方式	来	422
的	增加	422
的	领域	422
皇帝	的	422
经济	和	422
转移	到	422
非常	重要	422
一个	国家	420
先进	的	420
显著	的	420
的	学者	420
通常	被	420
不仅	是	419
可以	分为	419
地	的	419
地方	政府	419
方向	的	419
的	书	419
的	前身	419
争议	的	418
出版社	年	418
却	没有	418
支持	的	418
的	交通	418
的	兴趣	418
科学	的	418
面积	约	418
两	国	417
工作	中	417
此外	还有	417
设立	了	417
革命	的	417
作	了	416
分布	于	416
的	市场	416
会	影响	415
后	年	415
在	整个	415
字	的	415
实现	了	415
的	表面	415
的	那	415
结果	是	415
证明	了	415
转化	为	415
采用	的	415
和	政治	414
新型	冠状病毒	414
的	文件	414
的	理由	414
的	规模	414
第	军	414
之	人	413
应用	于	413
的	动作	413
的	集合	413
行为	的	413
因为	他们	412
在	法国	412
放弃	了	412
是	和	412
的	企业	412
的	恒星	412
的	斗争	412
问题	是	412
和	美国	411
在	一定	411
奠定	了	411
是	什么	411
的	健康	411
的	因素	411
的	高	411
三年	年	410
人口	为	410
就是	在	410
影响力	的	410
政治	的	410
特色	的	410
股份	有限公司	410
起来	的	410
为	之	409
为首	的	409
几个	月	409
的	物体	409
那	是	409
实际	的	408
有限	的	408
人	受伤	407
很	重要	407
所	产生	407
有	较	407
未	被	407
环境	的	407
的	全部	407
的	分析	407
与	日本	406
机构	的	406
来	表示	406
的	结论	406
也	不是	405
也	与	405
国王	的	405
的	好	405
这些	都	405
更	大	404
最	受欢迎	404
的	命运	404
的	观念	404
的	飞机	404
不	包括	403
众多	的	403
并	不能	403
的	建设	403
的	文学	403
的	讨论	403
香港	人	403
在	任何	402
在	对	402
家族	的	402
已经	是	402
的	武器	402
不	清楚	401
正常	的	401
功能	的	400
将	之	400
中	对	399
了	很大	399
人物	的	399
他	以	399
函数	的	399
只有	一个	399
多	是	399
市场	上	399
并	成为	399
影响	到	399
感受	到	399
是	使用	399
是	全国	399
的	人民	399
的	规则	399
而成	的	399
西方	国家	399
总统	的	398
的	死亡	398
都	必须	398
接下来	的	397
系列	的	397
后	再	396
的	制作	396
而	产生	396
面积	平方公里	396
任命	为	395
合作	的	395
将	被	395
最后	在	395
女性	的	394
必要	的	394
的	趋势	394
而	没有	394
英语	年	394
两个	月	393
举办	的	393
之后	在	393
以来	的	393
化	的	393
却	被	393
才	开始	393
的	程序	393
与	人	392
亦	即	392
激烈	的	392
的	多	392
经常	被	392
一年	的	391
之一	的	391
但	并	391
使	之	391
日	举行	391
日至	月	391
的	欧洲	391
的	水	391
自然	的	391
小时	的	390
的	开始	390
的	称呼	390
超过	了	390
通过	的	390
可以	用来	389
在	大	389
最近	的	389
被	用于	389
在	第	388
最	伟大	388
的	几个	388
通常	在	388
的	信仰	387
的	管理	387
的	关注	386
的	英国	386
还有	一些	386
领导	干部	386
的	正式	385
衞	生	385
也	因为	384
了	与	384
值得注意	的	384
参与	了	384
另外	在	384
和	对	384
年	正式	384
民众	的	384
生活	中	384
的	官方	384
的	支持者	384
的	物理	384
的	现代	384
的	计算	384
社会	上	384
了	以	383
有	争议	383
的	矛盾	383
倾向	于	382
在	了	382
对	他们	382
拒绝	了	382
比赛	的	382
甚至	在	382
的	与	382
的	收入	382
的	水平	382
的	资源	382
美国	总统	382
环境	中	381
的	并	381
不	可以	380
为	台湾	380
之	事	380
在	使用	380
没有	人	380
的	巨大	380
的	路线	380
这	可能	380
做出	了	379
印度	的	379
月	起	379
的	总统	379
的	起源	379
至	年代	379
中	没有	378
之外	的	378
年	去世	378
年	左右	378
由于	其	378
的	倍	378
观测	到	378
飞机	的	378
不少	人	377
于	年代	377
他们	也	377
年	又	377
并	开始	377
时间	内	377
的	具体	377
的	措施	377
西方	的	377
较	好	377
年	中国	376
是	他们	376
派	人	376
的	认识	376
看到	的	376
这	对	376
不	属于	375
不断	的	375
在	一次	375
所	造成	375
曾	说	375
环境	下	375
的	函数	375
的	革命	375
第	卷	375
领导	下	375
将	会	374
才	被	374
的	人类	374
的	因此	374
的	大量	374
以后	的	373
又	以	373
感染	的	373
文物保护	单位	373
核心	的	373
的	学习	373
这	段时间	373
人	所	372
全国	的	371
公布	的	371
及	年	371
居住	的	371
是	根据	371
死亡	人数	371
的	主张	371
的	称号	371
共同	的	370
其中	最	370
是	一名	370
的	事实	370
的	球队	370
确定	的	370
约	万	370
计划	在	370
举行	了	369
开放	的	369
最小	的	369
并	不会	368
我	在	368
政权	的	368
故事	的	368
的	损失	368
质量	的	368
都	将	368
不	允许	367
中	发现	367
他	不	367
又	指	367
对方	的	367
开始	出现	367
的	官员	367
的	理解	367
艺术	的	367
主要	由	366
制造	的	366
居民	的	366
年	期间	366
日治	时期	366
是	基于	366
的	争议	366
的	年代	366
的	进步	366
而	又	366
了	它	365
在	现代	365
宗教	的	365
最终	在	365
来说	是	365
的	州	365
需要	在	365
在	不	364
就	不	364
我	也	364
战役	中	364
疾病	的	364
的	字	364
重大	的	364
代表	了	363
会	是	363
国内	的	363
已知	的	363
更	容易	363
的	单位	363
的	敌人	363
研究	报告	363
社会	中	363
角色	的	363
进一步	的	363
