# pinyin	word	freq_score
# generated by pinyin-build-weights — DO NOT EDIT BY HAND. Regenerate via:
#   cargo run --features tools --release --bin pinyin-build-weights
wuyuefen	五月份	17865
wuyueguang	舞月光	0
wuyueguo	吴越国	12912
wuyuehua	五月花	9619
wuyuehui	吴月辉	0
wuyuejian	吴越剑	0
wuyuejie	五月节	8129
wuyueniang	吴月娘	0
wuyuepiqiu	五月披裘	0
wuyueqin	吴月琴	0
wuyuerhe	乌裕尔河	5791
wuyueshe	吴越设	0
wuyueshu	无约束	9178
wuyuetian	五月天	18459
wuyuetongzhou	吴越同舟	0
wuyuewang	吴越王	8686
wuyuexue	五月雪	0
wuyueyao	五樂崾	0
wuyuezaishen	无约在身	0
wuyuezhi	吴越之	9178
wuyuezhong	吴越众	0
wuyufang	吴玉芳	0
wuyufeng	吴宇风	0
wuyufeng	无玉蜂	0
wuyugui	吴玉桂	0
wuyuhengliu	物欲横流	12300
wuyuhua	吴玉华	0
wuyuji	吴于稷	0
wuyujin	吴与晋	0
wuyujin	吴于廑	5791
wuyujuan	伍宇娟	0
wuyukuifa	无虞匮乏	0
wuyulunbi	无与伦比	25594
wuyun	乌云	23812
wuyun	五蕴	9178
wuyunchu	吴蕴初	0
wuyunchuyu	巫云楚雨	0
wuyuning	无语凝	0
wuyunjiekong	五蕴皆空	0
wuyunlv	无韵律	0
wuyunmibu	乌云密布	12300
wuyunqimuge	乌云其木格	0
wuyunshi	无韵诗	9178
wuyunti	无韵体	0
wuyunyading	乌云压顶	0
wuyusen	吴宇森	10017
wuyutian	无雨天	0
wuyuweibi	无与为比	4589
wuyuxia	吴玉霞	0
wuyuxiangxiang	恶语相向	6723
wuyuzegang	无欲则刚	4589
wuyuzhang	吴玉章	10380
wuyuzi	乌鱼子	0
wuza	芜杂	9178
wuzai	五载	12718
wuzai	无灾	8129
wuzai	诬栽	0
wuzairenwang	物在人亡	2895
wuzaishi	武再世	0
wuzaiti	无载体	0
wuzang	五脏	18408
wuzangjuquan	五脏俱全	10380
wuzangliufu	五脏六腑	16505
wuzangliufu	五藏六府	0
wuzao	乌枣	0
wuzao	无皂	0
wuzaohe	武早喝	0
wuzaoyin	无噪音	0
wuzazhi	无杂质	2895
wuze	五则	9178
wuze	无责	2895
wuzei	乌贼	21852
wuzei	恶贼	0
wuzeigu	乌贼骨	0
wuzejiamian	无则加勉	12912
wuzelin	吴泽霖	4589
wuzengli	无增力	0
wuzengrong	伍增荣	0
wuzetian	武则天	20903
wuzeyu	吴则虞	0
wuzezhou	吴泽洲	0
wuzhai	五寨	9619
wuzhaixian	五寨县	0
wuzhan	五盏	0
wuzhan	五站	9178
wuzhang	五丈	13610
wuzhang	五张	12718
wuzhang	五章	20760
wuzhang	无账	0
wuzhang	雾障	0
wuzhangai	无障碍	13446
wuzhangde	伍长德	0
wuzhangfeng	吴长风	0
wuzhanggui	吴掌柜	0
wuzhanggui	吴长贵	0
wuzhangjian	武长剑	0
wuzhangkexun	无章可循	8129
wuzhanglao	吴长老	0
wuzhangqing	吴长庆	10715
wuzhanshi	无战事	6723
wuzhao	五招	0
wuzhao	捂着	11024
wuzhao	无照	7485
wuzhao	武曌	5791
wuzhaoguang	吴肇光	0
wuzhaohan	吴肇汉	0
wuzhaojiashi	无照驾驶	0
wuzhaojingying	无照经营	4589
wuzhaolian	捂着脸	0
wuzhaosheng	无招胜	0
wuzhaoxie	吴钊燮	2895
wuzhaoyi	吴肇毅	0
wuzhaoyi	武昭仪	4589
wuzhaoyi	毋昭裔	0
wuzhaoyingye	无照营业	0
wuzhaozhangya	舞爪张牙	0
wuzhazi	吴栅子	0
wuzhe	五折	8686
wuzhe	巫者	6723
wuzhe	捂着	11024
wuzhe	武者	17103
wuzhe	舞者	20365
wuzhebi	无遮蔽	0
wuzhedahui	无遮大会	5791
wuzhedang	无遮挡	0
wuzhelian	捂着脸	0
wuzhen	乌镇	13446
wuzhen	五阵	4589
wuzhen	误诊	18459
wuzheng	务正	13920
wuzheng	恶政	5791
wuzheng	无证	14208
wuzheng	物证	27170
wuzheng	误征	0
wuzhengbuxin	无征不信	4589
wuzhengde	吴正德	0
wuzhengfu	乌政府	0
wuzhengfu	无政府	17747
wuzhengfuzhuyi	无政府主义	20236
wuzhengju	无证据	12718
wuzhengquan	武政权	6723
wuzhengwen	无正文	0
wuzhengwuzhao	无证无照	0
wuzhengyi	吴征镒	0
wuzhengzhao	无证照	2895
wuzhengzhi	吴正治	0
wuzhengzhuang	无症状	21829
wuzhenhua	吴振华	0
wuzhenjun	吴镇军	0
wuzhenlv	误诊率	0
wuzhenren	吴真人	0
wuzhenshuai	误诊率	0
wuzhenwan	吴貞婉	0
wuzhenxiongdi	吴祯兄弟	0
wuzhenying	吴镇营	0
wuzhenyu	吴镇宇	13446
wuzhi	五只	10017
wuzhi	五指	19023
wuzhi	五支	16585
wuzhi	五枝	2895
wuzhi	恶质	0
wuzhi	戊酯	0
wuzhi	无知	29536
wuzhi	无职	14477
wuzhi	武指	10017
wuzhi	武职	9619
wuzhi	武陟	9178
wuzhi	物质	35422
wuzhi	误置	0
wuzhibie	巫之别	0
wuzhibo	物质波	5791
wuzhibumie	物质不灭	6723
wuzhicaifu	物质财富	9178
wuzhice	吴之策	0
wuzhiciji	物质刺激	2895
wuzhicixiong	乌之雌雄	0
wuzhidaiyu	物质待遇	5791
wuzhifeng	五指峰	0
wuzhigang	吴志刚	2895
wuzhiguli	物质鼓励	0
wuzhihua	恶之花	5791
wuzhihua	恶质化	0
wuzhihua	无纸化	6723
wuzhihua	物质化	8686
wuzhihui	吴稚晖	11582
wuzhiji	吴之计	2895
wuzhiji	无知己	0
wuzhiji	武之迹	0
wuzhijian	五支箭	0
wuzhijian	吴志剑	0
wuzhijiangli	物质奖励	2895
wuzhijiao	无知觉	0
wuzhijiaoliu	物质交流	6723
wuzhijichu	物质基础	16257
wuzhijie	吴智节	0
wuzhijin	无止尽	4589
wuzhijing	无止境	15195
wuzhijue	无知觉	0
wuzhiliang	物质量	5791
wuzhililiang	物质力量	9619
wuzhiliutong	物质流通	0
wuzhiliyi	物质利益	10715
wuzhimaotao	五指毛桃	0
wuzhipiao	无支票	0
wuzhiqi	武之期	0
wuzhiqian	吴支谦	0
wuzhiqiang	吴志强	0
wuzhiqing	伍之清	0
wuzhiren	武之人	10017
wuzhirong	吴之荣	2895
wuzhishan	五指山	16663
wuzhishanqu	五指山区	0
wuzhishanshi	五指山市	2895
wuzhishi	武之士	0
wuzhishu	吴之书	0
wuzhisunhao	物质损耗	0
wuzhitiaojian	物质条件	11312
wuzhiwang	武之望	6723
wuzhiwangshuo	无知妄说	0
wuzhiwangzuo	无知妄作	0
wuzhiwei	武之围	0
wuzhiwen	吴志文	0
wuzhiwenming	物质文明	12912
wuzhiwuquan	无职无权	6723
wuzhiwuxiu	无止无休	9619
wuzhixi	武陟西	0
wuzhixian	武陟县	6723
wuzhixiangshou	物质享受	0
wuzhixing	物质性	10017
wuzhiyi	吴之议	0
wuzhiyuwang	物质欲望	0
wuzhizefan	物至则反	0
wuzhizhe	无知者	9178
wuzhizhi	武陟至	0
wuzhizhoudao	蜈支洲岛	0
wuzhizhuidi	无置锥地	0
wuzhizongju	物质总局	0
wuzhong	五中	25520
wuzhong	五种	20169
wuzhong	五重	16663
wuzhong	吴中	14477
wuzhong	呜钟	0
wuzhong	屋中	16663
wuzhong	恶终	2895
wuzhong	无种	5791
wuzhong	无终	13768
wuzhong	物种	30329
wuzhongbing	吴中兵	0
wuzhonggong	吴中公	2895
wuzhonghang	吴中行	0
wuzhonghao	伍中豪	0
wuzhonghe	邬中和	0
wuzhonghua	吴仲华	0
wuzhonghuo	邬中和	0
wuzhongjun	吴中军	0
wuzhongjun	无忠君	0
wuzhonglaiyou	物种来由	0
wuzhonglu	吴中路	0
wuzhongping	吴仲平	0
wuzhongqiu	吴中秋	0
wuzhongqu	吴中区	2895
wuzhongquanhui	五中全会	24646
wuzhongquankuai	五中全会	24646
wuzhongshengyou	无中生有	20643
wuzhongshi	吴忠市	10715
wuzhongsi	吴中四	6723
wuzhongxing	吴中行	0
wuzhongxue	物种学	2895
wuzhongyuan	吴重远	0
wuzhongyuan	武中元	7485
wuzhongzou	五重奏	12718
wuzhou	五洲	15808
wuzhou	婺州	10715
wuzhou	梧州	18252
wuzhou	武州	8686
wuzhounian	五周年	10715
wuzhoushan	武周山	4589
wuzhoushi	梧州市	9619
wuzhoushi	武周时	6723
wuzhousihai	五洲四海	5791
wuzhousui	五周岁	0
wuzhouwuye	无昼无夜	0
wuzhu	五株	5791
wuzhu	五铢	13768
wuzhu	吾主	10017
wuzhu	屋主	17438
wuzhu	捂住	20818
wuzhu	摀住	0
wuzhu	无主	19023
wuzhu	无助	27687
wuzhu	物主	24135
wuzhuan	五专	10017
wuzhuang	无状	10017
wuzhuang	武装	33671
wuzhuang	雾状	7485
wuzhuangbu	武装部	18408
wuzhuangbuchang	武装部长	4589
wuzhuangbudui	武装部队	19361
wuzhuangbuzhang	武装部长	4589
wuzhuangchongtu	武装冲突	16171
wuzhuangda	吴壮达	0
wuzhuangdai	武装带	10380
wuzhuangdaoyachi	武装到牙齿	9619
wuzhuangdouzheng	武装斗争	17806
wuzhuanggeming	武装革命	4589
wuzhuangjingcha	武装警察	16663
wuzhuangjituan	武装集团	4589
wuzhuangliliang	武装力量	21807
wuzhuangqinlve	武装侵略	7485
wuzhuangqiudu	武装泅渡	2895
wuzhuangqiyi	武装起义	17240
wuzhuangrenyuan	武装人员	15195
wuzhuangruqin	武装入侵	10380
wuzhuangshi	五壮士	12912
wuzhuangtiaoxin	武装挑衅	4589
wuzhuangtounao	武装头脑	18558
wuzhuangtuji	武装突击	0
wuzhuangyuan	武状元	8129
wuzhuangzhandou	武装战斗	2895
wuzhuangzhu	武庄主	0
wuzhuanjun	吴传钧	0
wuzhuansheng	五专生	0
wuzhuanyu	吴传玉	0
wuzhuchuan	吴主传	6723
wuzhudaici	物主代词	6723
wuzhudan	乌珠弹	0
wuzhuer	无主儿	0
wuzhuibiaoshi	无赘表示	0
wuzhumu	乌朱穆	0
wuzhumuqin	乌珠穆沁	4589
wuzhuo	捂着	11024
wuzhuo	汙浊	0
wuzhuo	污浊	17564
wuzhuolian	捂着脸	0
wuzhuoliu	吴浊流	0
wuzhuqian	五铢钱	9619
wuzhur	无主儿	0
wuzhusun	吴主孙	8129
wuzhutan	乌珠弹	0
wuzhuwu	无主物	8129
wuzhuyu	吴茱萸	0
wuzhuyu	无助于	13446
wuzhuzhuan	吴主传	6723
wuzi	五子	21014
wuzi	五字	15084
wuzi	兀自	11582
wuzi	吴子	14345
wuzi	吾子	15712
wuzi	屋子	35546
wuzi	戊子	16505
wuzi	无籽	9619
wuzi	无赀	0
wuzi	污渍	23164
wuzi	物资	30788
wuzi	痦子	9619
wuzi	舞姿	23742
wuzi	误字	5791
wuzibao	伍兹堡	0
wuzibei	无字碑	4589
wuzibieke	乌兹别克	16585
wuzibieke	乌孜别克	9178
wuzibieke	乌滋别克	0
wuzibiekesitan	乌兹别克斯坦	20428
wuzibiekesitangongheguo	乌兹别克斯坦共和国	0
wuzibiekesitangonghuoguo	乌兹别克斯坦共和国	0
wuzibiekezu	乌兹别克族	0
wuzibiekezu	乌孜别克族	6723
wuzibu	物资部	0
wuzidengke	五子登科	8129
wuziduozhu	恶紫夺朱	0
wuzige	无资格	8686
wuzigongsi	物资公司	0
wuzigongying	物资供应	16342
wuziguan	伍子管	0
wuzihuo	伍兹霍	0
wuzijiaoliu	物资交流	7485
wuziju	物资局	5791
wuzika	乌兹卡	0
wuzilan	吴子兰	0
wuzili	屋子里	14345
wuziliu	物资流	2895
wuziliutong	物资流通	2895
wuzilv	误字率	0
wuzimaoyi	物资贸易	0
wuzimu	吴自牧	7485
wuzimu	无字幕	0
wuziqi	五子棋	14477
wuzishuai	误字率	0
wuzisi	无子嗣	10017
wuziti	物自体	0
wuzitianshu	无字天书	0
wuzixi	无子息	0
wuzixigua	无籽西瓜	7485
wuzixu	伍子胥	14731
wuziyi	吴子宜	0
wuziyouchu	吾自有处	0
wuzizhu	吴子注	0
wuzizongju	物资总局	0
wuzong	五宗	17626
wuzong	无踪	15902
wuzongcai	武宗才	0
wuzongchao	武宗朝	0
wuzongfan	武宗藩	0
wuzongguo	吴宗国	0
wuzonghuangdi	武宗皇帝	4589
wuzongjiu	武宗旧	2895
wuzongming	武宗命	4589
wuzongquan	武宗权	0
wuzongshi	武宗时	6723
wuzongwei	武宗微	2895
wuzongwuying	无踪无影	0
wuzongxian	吴宗宪	2895
wuzongyin	武宗因	0
wuzongyuan	武宗元	0
wuzongzhao	武宗朝	0
wuzongzhi	武宗至	6723
wuzongzhu	武宗朱	0
wuzongzi	武宗子	0
wuzongzi	武宗自	0
wuzongzu	武宗卒	0
wuzu	五组	8686
wuzu	无阻	18252
wuzuchendao	无足称道	0
wuzuchengdao	无足称道	0
wuzuguang	吴祖光	2895
wuzuhe	伍组合	0
wuzui	无罪	31867
wuzuikaishi	无罪开释	6723
wuzuipanjue	无罪判决	2895
wuzuiqiangjiu	恶醉强酒	0
wuzuishifang	无罪释放	9178
wuzujian	无组件	0
wuzumou	吴祖谋	0
wuzunqi	伍遵契	0
wuzuo	五座	19821
wuzuo	仵作	6723
wuzuodong	吴作栋	5791
wuzuofeiwei	误作非为	0
wuzuohe	吴作贺	0
wuzuojuzhe	恶作剧者	0
wuzuole	吴作乐	0
wuzuolin	邬作霖	0
wuzuolipao	无坐力炮	0
wuzuolipao	无座力炮	0
wuzuoren	仵作人	0
wuzuoren	吴作人	0
wuzuoyi	仵作一	0
wuzuoyue	吴作乐	0
wuzuqiang	吴祖强	0
wuzuqingzhong	无足轻重	23432
wuzurong	吴祖荣	0
wuzuxiang	吴组缃	0
wuzuzhongqing	无足重轻	0
xi	㑶	0
xi	㓾	0
xi	㔒	0
xi	㕃	0
xi	㕧	0
xi	㗩	0
xi	㗭	0
xi	㘊	0
xi	㙾	0
xi	㚀	0
xi	㚛	0
xi	㛓	0
xi	㛫	0
xi	㛭	0
xi	㜎	0
xi	㜯	0
xi	㠄	0
xi	㣟	0
xi	㤸	0
xi	㦦	0
xi	㦻	0
xi	㩗	0
xi	㪧	0
xi	㬛	0
xi	㭡	0
xi	㮩	0
xi	㯕	0
xi	㰥	0
xi	㰿	0
xi	㱆	0
xi	㱤	0
xi	㲸	0
xi	㴔	0
xi	㴧	0
xi	㶉	0
xi	㸍	0
xi	㺣	0
xi	㽯	0
xi	㾷	0
xi	㿇	0
xi	㿽	0
xi	䀌	0
xi	䁯	0
xi	䂀	0
xi	䈪	0
xi	䊠	0
xi	䏩	0
xi	䏮	0
xi	䐅	0
xi	䐖	0
xi	䐼	0
xi	䒁	0
xi	䒊	0
xi	䓇	0
xi	䖒	0
xi	䖷	0
xi	䙵	0
xi	䚫	0
xi	䛊	0
xi	䛥	0
xi	䜁	0
xi	䢄	0
xi	䧍	0
xi	䨳	0
xi	䫣	0
xi	䬣	0
xi	䭒	0
xi	䮎	0
xi	䲪	0
xi	䳶	0
xi	䵱	0
xi	䶋	0
xi	习	39712
xi	係	38752
xi	俙	0
xi	傒	11024
xi	僖	21252
xi	兮	32416
xi	凞	0
xi	匸	0
xi	卌	9178
xi	卥	0
xi	厀	0
xi	吸	40330
xi	呬	9178
xi	咥	11312
xi	唏	19023
xi	唽	0
xi	喜	39275
xi	喺	26172
xi	嘻	31830
xi	噏	6723
xi	嚱	0
xi	囍	15613
xi	墍	0
xi	壐	5791
xi	夕	31921
xi	奚	22112
xi	媳	24541
xi	嬆	0
xi	嬉	26694
xi	屃	4589
xi	屖	0
xi	屣	14066
xi	屭	12912
xi	嵠	0
xi	嶍	10017
xi	嶲	9178
xi	巇	4589
xi	希	41735
xi	席	40145
xi	徆	0
xi	徙	28930
xi	徯	5791
xi	忚	0
xi	忥	0
xi	怬	0
xi	怸	0
xi	恄	0
xi	恓	0
xi	息	40940
xi	悉	34290
xi	悕	0
xi	惁	0
xi	惜	32172
xi	慀	0
xi	憘	6723
xi	憙	10017
xi	戏	39601
xi	戱	4589
xi	戲	38743
xi	扱	4589
xi	扸	0
xi	昔	31488
xi	晞	18091
xi	晰	28703
xi	晳	14477
xi	暿	0
xi	曦	22396
xi	析	36880
xi	枲	7485
xi	桸	0
xi	椞	0
xi	椺	0
xi	榽	0
xi	槢	4589
xi	樨	11582
xi	橀	0
xi	橲	0
xi	檄	22174
xi	欯	0
xi	欷	10017
xi	歖	0
xi	氥	0
xi	汐	25049
xi	洗	40050
xi	浠	11312
xi	淅	20365
xi	渓	6723
xi	溪	35923
xi	滊	0
xi	漇	0
xi	漝	0
xi	潝	4589
xi	潟	22716
xi	澙	0
xi	烯	28498
xi	焁	0
xi	焈	0
xi	焟	0
xi	焬	0
xi	煕	10017
xi	熂	4589
xi	熄	26559
xi	熈	6723
xi	熙	33179
xi	熹	24997
xi	熺	14606
xi	熻	0
xi	燨	0
xi	爔	0
xi	牺	29472
xi	犀	26456
xi	犔	0
xi	犠	13098
xi	犧	27030
xi	狶	4589
xi	玺	25039
xi	琋	0
xi	璽	23463
xi	瘜	16663
xi	皙	20789
xi	盻	4589
xi	睎	0
xi	瞦	0
xi	矖	0
xi	矽	23784
xi	硒	24879
xi	磎	4589
xi	磶	0
xi	礂	0
xi	禊	14345
xi	禧	28557
xi	稀	32215
xi	稧	4589
xi	穸	0
xi	窸	0
xi	粞	4589
xi	糦	0
xi	系	45700
xi	細	37483
xi	綌	0
xi	緆	0
xi	縘	0
xi	縰	0
xi	繥	0
xi	繫	31410
xi	细	38342
xi	绤	0
xi	羲	25473
xi	習	37441
xi	翕	16889
xi	翖	0
xi	肸	13610
xi	肹	0
xi	膝	29154
xi	舃	0
xi	舄	12074
xi	舾	7485
xi	莃	0
xi	菥	0
xi	葈	4589
xi	葸	11024
xi	蒠	0
xi	蒵	0
xi	蓆	15410
xi	蓰	8129
xi	蕮	0
xi	薂	0
xi	虩	4589
xi	蜥	22946
xi	螅	9619
xi	螇	0
xi	蟋	15808
xi	蟢	0
xi	蠵	10715
xi	衋	0
xi	袭	33760
xi	襲	34453
xi	西	47122
xi	覀	0
xi	覡	12718
xi	覤	0
xi	觋	11835
xi	觹	0
xi	觽	6723
xi	觿	6723
xi	諰	0
xi	謑	0
xi	謵	0
xi	譆	0
xi	谿	20583
xi	豀	0
xi	豨	16663
xi	豯	0
xi	貕	0
xi	赥	0
xi	赩	4589
xi	趇	0
xi	趘	0
xi	蹝	0
xi	躧	4589
xi	邜	0
xi	郋	0
xi	郗	18934
xi	郤	17033
xi	鄎	4589
xi	酅	0
xi	醯	19893
xi	釐	25693
xi	釳	0
xi	釸	0
xi	鈢	6723
xi	鉨	8686
xi	鉩	0
xi	錫	30323
xi	鎴	4589
xi	鏭	4589
xi	鑴	6723
xi	铣	16815
xi	锡	32710
xi	闟	4589
xi	阋	14731
xi	隙	29193
xi	隟	6723
xi	隰	17438
xi	隵	0
xi	雟	6723
xi	霫	8686
xi	霼	0
xi	飁	0
xi	餏	0
xi	餼	10017
xi	饩	8129
xi	饻	0
xi	騱	0
xi	騽	0
xi	驨	0
xi	鬩	14066
xi	鯑	0
xi	鰼	9619
xi	鱚	0
xi	鳛	0
xi	鵗	0
xi	鸂	4589
xi	黖	0
xi	鼷	13276
xi	𠅤	0
xi	𠆱	0
xi	𠉢	0
xi	𠔃	0
xi	𠔍	0
xi	𠘕	0
xi	𠜗	0
xi	𠟊	0
xi	𠤴	0
xi	𠦌	0
xi	𠦜	0
xi	𠨚	0
xi	𠩺	0
xi	𠪙	0
xi	𠬬	0
xi	𠴭	0
xi	𠶨	0
xi	𠺒	0
xi	𡁱	0
xi	𡃢	0
xi	𡅕	0
xi	𡊑	0
xi	𡏛	0
xi	𡗞	0
xi	𡗳	0
xi	𡘐	0
xi	𡘡	0
xi	𡙋	0
xi	𡜧	0
xi	𡝧	0
xi	𡦎	0
xi	𡩤	0
xi	𡳚	0
xi	𡶯	0
xi	𡻎	0
xi	𢀊	0
xi	𢊚	0
xi	𢋼	0
xi	𢑧	0
xi	𢒩	0
xi	𢒲	0
xi	𢗴	0
xi	𢙅	0
xi	𢜣	0
xi	𢡁	0
xi	𢤋	0
xi	𢧽	0
xi	𢨟	0
xi	𢬾	0
xi	𢭁	0
xi	𢹍	0
xi	𣅾	0
xi	𣎮	0
xi	𣒃	0
xi	𣚔	0
xi	𣟵	0
xi	𣢁	0
xi	𣢂	0
xi	𣢍	0
xi	𣢎	0
xi	𣢑	0
xi	𣢓	0
xi	𣣉	0
xi	𣤢	0
xi	𣤳	0
xi	𣤴	0
xi	𣨗	0
xi	𣯪	0
xi	𣳦	0
xi	𣳬	0
xi	𤃪	0
xi	𤄎	0
xi	𤄬	0
xi	𤌷	0
xi	𤓔	0
xi	𤓚	0
xi	𤟧	0
xi	𤠓	0
xi	𤡡	0
xi	𤡬	0
xi	𤢀	0
xi	𤤱	0
xi	𤥒	0
xi	𤨐	0
xi	𤬕	0
xi	𤬘	0
xi	𤮆	0
xi	𤮙	0
xi	𤲺	0
xi	𤳥	0
xi	𤶈	0
xi	𤶰	0
xi	𤷡	0
xi	𤹊	0
xi	𤺊	0
xi	𥄖	0
xi	𥄛	0
xi	𥈜	0
xi	𥈻	0
xi	𥋁	0
xi	𥋟	0
xi	𥎃	0
xi	𥪦	0
xi	𥮬	0
xi	𥰝	0
xi	𥰥	0
xi	𥺚	0
xi	𥻥	0
xi	𥿭	0
xi	𦃝	0
xi	𦐠	0
xi	𦙝	0
xi	𦜱	0
xi	𦞝	0
xi	𦞽	0
xi	𦠪	0
xi	𦤈	0
xi	𦩭	0
xi	𦪿	0
xi	𦮐	0
xi	𦱓	0
xi	𦷲	0
xi	𦸚	0
xi	𦼗	0
xi	𧀬	0
xi	𧂙	0
xi	𧈅	0
xi	𧈍	0
xi	𧈼	0
xi	𧉁	0
xi	𧋐	0
xi	𧎵	0
xi	𧐔	0
xi	𧚃	0
xi	𧣩	0
xi	𧤟	0
xi	𧤤	0
xi	𧥅	0
xi	𧥤	0
xi	𧦁	0
xi	𧧹	0
xi	𧪢	0
xi	𧬈	0
xi	𧬊	0
xi	𧯈	0
xi	𧯊	0
xi	𧯗	0
xi	𧱲	0
xi	𧲘	0
xi	𧶖	0
xi	𧹨	0
xi	𧹶	0
xi	𧹽	0
xi	𧺨	0
xi	𧻶	0
xi	𧿅	0
xi	𧿝	0
xi	𨀙	0
xi	𨋦	0
xi	𨐛	0
xi	𨛳	0
xi	𨜐	0
xi	𨞘	0
xi	𨡂	0
xi	𨭎	0
xi	𨮪	0
xi	𨰿	0
xi	𨳛	0
xi	𨵎	0
xi	𨷘	0
xi	𨻁	0
xi	𨻥	0
xi	𩅖	0
xi	𩊿	0
xi	𩍆	0
xi	𩎉	0
xi	𩎥	0
xi	𩒽	0
xi	𩗊	0
xi	𩗱	0
xi	𩛹	0
xi	𩦇	0
xi	𩭡	0
xi	𩲁	0
xi	𩽨	0
xi	𩾼	0
xi	𩿛	0
xi	𪃼	0
xi	𪄛	0
xi	𪄶	0
xi	𪅲	0
xi	𪓷	0
xi	𪕯	0
xi	𪖥	0
xi	𪵣	0
xi	𪸕	0
xi	𫄳	0
xi	𫍰	0
xi	𫍻	0
xi	𫔔	0
xi	𫘬	0
xi	𫘱	0
xi	𫻁	0
xi	𬟪	0
xi	𬭳	0
xi	𬳋	0
xi	𬶮	0
xi	𮵅	0
xi	𰇣	0
xi	𰥢	0
xi	𰬣	0
xi	𰵾	0
xi	𰶃	0
xi	𰸐	0
xi	𰿻	0
xi	𱃟	0
xi	𱃱	0
xi	𱄆	0
xi	𱅩	0
xi	𱉹	0
xi	𱱚	0
xi	𱸃	0
xi	𲆦	0
xi	𲆰	0
xi	𲇊	0
xia	㔠	0
xia	㗇	0
xia	㘡	0
xia	㙈	0
xia	㙤	0
xia	㰨	0
xia	㰰	0
xia	㰺	0
xia	㽠	0
xia	䖎	0
xia	䖖	0
xia	䘥	0
xia	䛅	0
xia	䠍	0
xia	䪗	0
xia	䫗	0
xia	丅	5791
xia	下	52251
xia	乤	0
xia	侠	33466
xia	俠	28544
xia	傄	0
xia	匣	26426
xia	叚	7485
xia	吓	38827
xia	呷	17501
xia	嚇	28971
xia	圷	0
xia	夏	38968
xia	夓	0
xia	峡	30442
xia	峽	29381
xia	懗	0
xia	敮	0
xia	暇	25455
xia	柙	17033
xia	梺	0
xia	炠	0
xia	烚	6723
xia	煆	4589
xia	狎	18509
xia	狭	29083
xia	狹	28637
xia	珨	0
xia	瑕	24398
xia	疜	0
xia	疨	0
xia	睱	0
xia	瞎	33870
xia	硖	13768
xia	硤	16424
xia	碬	4589
xia	磍	0
xia	祫	4589
xia	筪	0
xia	縀	0
xia	縖	0
xia	罅	14731
xia	翈	8129
xia	舝	9619
xia	舺	16815
xia	蕸	10017
xia	虲	0
xia	虾	31045
xia	蝦	26666
xia	谺	0
xia	赮	0
xia	轄	33356
xia	辖	34208
xia	遐	23538
xia	鍜	0
xia	鎋	0
xia	鎼	0
xia	鏬	0
xia	閕	0
xia	閜	0
xia	陜	15084
xia	陿	0
xia	霞	29948
xia	颬	0
xia	騢	0
xia	魻	0
xia	鰕	4589
xia	鶷	0
xia	黠	17240
xia	𠢆	0
xia	𠩘	0
xia	𠽫	0
xia	𡈮	0
xia	𡏘	0
xia	𡨄	0
xia	𡺷	0
xia	𢈙	0
xia	𢈤	0
xia	𢑓	0
xia	𢗄	0
xia	𢘉	0
xia	𢚌	0
xia	𢝅	0
xia	𢩹	0
xia	𢻗	0
xia	𣢗	0
xia	𣹱	0
xia	𤗭	0
xia	𤙇	0
xia	𤟝	0
xia	𤪆	0
xia	𤪍	0
xia	𥁆	0
xia	𥯾	0
xia	𥰶	0
xia	𥻴	0
xia	𦦕	0
xia	𦵯	0
xia	𦾏	0
xia	𧆥	0
xia	𧇍	0
xia	𧈄	0
xia	𧔂	0
xia	𧕱	0
xia	𧦎	0
xia	𧪕	0
xia	𧪹	0
xia	𧫒	0
xia	𧯋	0
xia	𨩽	0
xia	𨲑	0
xia	𨳉	0
xia	𨻲	0
xia	𨽯	0
xia	𩄗	0
xia	𩉾	0
xia	𩎲	0
xia	𩏓	0
xia	𩐀	0
xia	𩝛	0
xia	𩮂	0
xia	𪄂	0
xia	𪗾	0
xia	𪘘	0
xia	𫚥	0
xia	𫨆	0
xia	𬅢	0
xia	𬘻	0
xia	𬤀	0
xia	𬭪	0
xia	𬮠	0
xia	𬯅	0
xia	𰅻	0
xia	𰺡	0
xia	𰾤	0
xia	𰿩	0
xia	𱃕	0
xia	𱅞	0
xia	𱇟	0
xia	𱊟	0
xia	𲂆	0
xiaai	狭隘	22005
xiaaixing	狭隘性	0
xiaayi	夏阿姨	0
xiaba	下巴	29857
xiabai	下拜	15712
xiabai	下摆	16171
xiabai	下襬	4589
xiabai	侠白	0
xiabai	瞎掰	0
xiabajia	下巴颊	0
xiabake	下巴颏	5791
xiabake	下巴颗	0
xiabakeer	下巴颏儿	0
xiabaker	下巴颏儿	0
xiaban	下半	27687
xiaban	下班	33119
xiabanchang	下半场	13276
xiabani	夏巴尼	0
xiabannian	下半年	23784
xiabanqi	下半旗	13610
xiabanqu	下半区	0
xiabanshang	下半晌	0
xiabanshen	下半身	17103
xiabansheng	下半生	11582
xiabanshi	下半时	12718
xiabanshijian	下班时间	11582
xiabanye	下半叶	15902
xiabanye	下半夜	9619
xiabanyue	下半月	11024
xiabao	下雹	0
xiabei	下北	15195
xiabei	下辈	9619
xiabeihujia	下臂护甲	0
xiabeizi	下辈子	22236
xiabi	下笔	16505
xiabian	下边	21807
xiabian	瞎编	0
xiabiandai	下边带	0
xiabianpin	下变频	0
xiabiao	下标	15084
