# modern_freq.tsv — tiebreaker score for v2 same-tier ranking
# Generated by tools/v2-ingest/build-modern-freq.py from jieba dict.txt
# Schema: <word_or_char>\t<score>
# Score range: 0..25000. 0 = not in modern corpus (古汉语/罕用 signal).
# Used by v2 query as same-tier tiebreaker; never crosses tier boundary.
# Sort: score desc, word asc (diff-friendly).
父母	24888
留下	24888
礼	24888
程序	24888
西北	24888
适当	24888
陈	24888
青	24888
东部	24887
发达	24887
品种	24887
引	24887
愿意	24887
投	24887
省级	24887
研制	24887
空军	24887
类似	24887
行使	24887
道路	24887
公布	24886
名称	24886
妇女	24886
寺	24886
小说	24886
岗	24886
形势	24886
树	24886
目	24886
空间	24886
细胞	24886
维护	24886
股份	24886
西部	24886
一家	24885
任期	24885
儿童	24885
化学	24885
只好	24885
墙	24885
实践	24885
尚	24885
本身	24885
检查	24885
状况	24885
矛盾	24885
规划	24885
颇	24885
一时	24884
一致	24884
凡	24884
分配	24884
多次	24884
成长	24884
既然	24884
末	24884
根	24884
西南	24884
贵族	24884
邦	24884
需求	24884
高兴	24884
不了	24883
事务	24883
产量	24883
体现	24883
值	24883
全体	24883
名字	24883
始终	24883
最近	24883
枪	24883
统计	24883
美元	24883
运	24883
不错	24882
从此	24882
同意	24882
响	24882
天然	24882
招生	24882
掌握	24882
攻击	24882
普遍	24882
海拔	24882
港	24882
英雄	24882
一旦	24881
中部	24881
亲自	24881
再次	24881
势	24881
包	24881
听到	24881
实力	24881
批	24881
更是	24881
相应	24881
突出	24881
观点	24881
鬼	24881
上述	24880
修改	24880
全球	24880
公元前	24880
卷	24880
司	24880
旁	24880
替	24880
条例	24880
经历	24880
绝对	24880
进步	24880
优秀	24879
关注	24879
冒	24879
发动	24879
夏	24879
女性	24879
审议	24879
招	24879
数据	24879
族	24879
武	24879
河流	24879
至于	24879
计算	24879
主持	24878
冷	24878
利	24878
坛	24878
委员长	24878
常常	24878
必要	24878
朝廷	24878
硬	24878
职工	24878
表明	24878
贴	24878
资本主义	24878
保	24877
公开	24877
协议	24877
在于	24877
想起	24877
日子	24877
条约	24877
欢迎	24877
消费	24877
玉	24877
答	24877
腿	24877
行政区划	24877
遇到	24877
假	24876
太阳	24876
广大	24876
强烈	24876
御	24876
